Time,Slippery,W_02400d,NB_01_FM,NB_06_M,NB_07_FM,Total (NB),Total (W)
3.169,0.185919339,7.254056,0.421984,1,0.297816,1.905719339,9.159775339
3.17,0.185996653,7.25408,0.42212,1,0.29788,1.905996653,9.160076653
3.171,0.186073966,7.254104,0.422256,1,0.297944,1.906273966,9.160377966
3.172,0.18615128,7.254128,0.422392,1,0.298008,1.90655128,9.16067928
3.173,0.186228593,7.254152,0.422528,1,0.298072,1.906828593,9.160980593
3.174,0.186305907,7.254176,0.422664,1,0.298136,1.907105907,9.161281907
3.175,0.186383221,7.2542,0.4228,1,0.2982,1.907383221,9.161583221
3.176,0.186460534,7.254224,0.422936,1,0.298264,1.907660534,9.161884534
3.177,0.186537848,7.254248,0.423072,1,0.298328,1.907937848,9.162185848
3.178,0.186615161,7.254272,0.423208,1,0.298392,1.908215161,9.162487161
3.179,0.186692475,7.254296,0.423344,1,0.298456,1.908492475,9.162788475
3.18,0.186769788,7.25432,0.42348,1,0.29852,1.908769788,9.163089788
3.181,0.186847102,7.254344,0.423616,1,0.298584,1.909047102,9.163391102
3.182,0.186924415,7.254368,0.423752,1,0.298648,1.909324415,9.163692415
3.183,0.187001729,7.254392,0.423888,1,0.298712,1.909601729,9.163993729
3.184,0.187079042,7.254416,0.424024,1,0.298776,1.909879042,9.164295042
3.185,0.187156356,7.25444,0.42416,1,0.29884,1.910156356,9.164596356
3.186,0.18723367,7.254464,0.424296,1,0.298904,1.91043367,9.16489767
3.187,0.187310983,7.254488,0.424432,1,0.298968,1.910710983,9.165198983
3.188,0.187388297,7.254512,0.424568,1,0.299032,1.910988297,9.165500297
3.189,0.18746561,7.254536,0.424704,1,0.299096,1.91126561,9.16580161
3.19,0.187542924,7.25456,0.42484,1,0.29916,1.911542924,9.166102924
3.191,0.187620237,7.254584,0.424976,1,0.299224,1.911820237,9.166404237
3.192,0.187697551,7.254608,0.425112,1,0.299288,1.912097551,9.166705551
3.193,0.187774864,7.254632,0.425248,1,0.299352,1.912374864,9.167006864
3.194,0.187852178,7.254656,0.425384,1,0.299416,1.912652178,9.167308178
3.195,0.187929491,7.25468,0.42552,1,0.29948,1.912929491,9.167609491
3.196,0.188006805,7.254704,0.425656,1,0.299544,1.913206805,9.167910805
3.197,0.188084118,7.254728,0.425792,1,0.299608,1.913484118,9.168212118
3.198,0.188161432,7.254752,0.425928,1,0.299672,1.913761432,9.168513432
3.199,0.188238746,7.254776,0.426064,1,0.299736,1.914038746,9.168814746
3.2,0.188316059,7.2548,0.4262,1,0.2998,1.914316059,9.169116059
3.201,0.188393373,7.254824,0.426336,1,0.299864,1.914593373,9.169417373
3.202,0.188470686,7.254848,0.426472,1,0.299928,1.914870686,9.169718686
3.203,0.188548,7.254872,0.426608,1,0.299992,1.915148,9.17002
3.204,0.188625313,7.254896,0.426744,1,0.300056,1.915425313,9.170321313
3.205,0.188702627,7.25492,0.42688,1,0.30012,1.915702627,9.170622627
3.206,0.18877994,7.254944,0.427016,1,0.300184,1.91597994,9.17092394
3.207,0.188857254,7.254968,0.427152,1,0.300248,1.916257254,9.171225254
3.208,0.188934567,7.254992,0.427288,1,0.300312,1.916534567,9.171526567
3.209,0.189011881,7.255016,0.427424,1,0.300376,1.916811881,9.171827881
3.21,0.189089195,7.25504,0.42756,1,0.30044,1.917089195,9.172129195
3.211,0.189166508,7.255064,0.427696,1,0.300504,1.917366508,9.172430508
3.212,0.189243822,7.255088,0.427832,1,0.300568,1.917643822,9.172731822
3.213,0.189321135,7.255112,0.427968,1,0.300632,1.917921135,9.173033135
3.214,0.189398449,7.255136,0.428104,1,0.300696,1.918198449,9.173334449
3.215,0.189475762,7.25516,0.42824,1,0.30076,1.918475762,9.173635762
3.216,0.189553076,7.255184,0.428376,1,0.300824,1.918753076,9.173937076
3.217,0.189630389,7.255208,0.428512,1,0.300888,1.919030389,9.174238389
3.218,0.189707703,7.255232,0.428648,1,0.300952,1.919307703,9.174539703
3.219,0.189785016,7.255256,0.428784,1,0.301016,1.919585016,9.174841016
3.22,0.18986233,7.25528,0.42892,1,0.30108,1.91986233,9.17514233
3.221,0.189939644,7.255304,0.429056,1,0.301144,1.920139644,9.175443644
3.222,0.190016957,7.255328,0.429192,1,0.301208,1.920416957,9.175744957
3.223,0.190094271,7.255352,0.429328,1,0.301272,1.920694271,9.176046271
3.224,0.190171584,7.255376,0.429464,1,0.301336,1.920971584,9.176347584
3.225,0.190248898,7.2554,0.4296,1,0.3014,1.921248898,9.176648898
3.226,0.190326211,7.255424,0.429736,1,0.301464,1.921526211,9.176950211
3.227,0.190403525,7.255448,0.429872,1,0.301528,1.921803525,9.177251525
3.228,0.190480838,7.255472,0.430008,1,0.301592,1.922080838,9.177552838
3.229,0.190558152,7.255496,0.430144,1,0.301656,1.922358152,9.177854152
3.23,0.190635465,7.25552,0.43028,1,0.30172,1.922635465,9.178155465
3.231,0.190712779,7.255544,0.430416,1,0.301784,1.922912779,9.178456779
3.232,0.190790092,7.255568,0.430552,1,0.301848,1.923190092,9.178758092
3.233,0.190867406,7.255592,0.430688,1,0.301912,1.923467406,9.179059406
3.234,0.19094472,7.255616,0.430824,1,0.301976,1.92374472,9.17936072
3.235,0.191022033,7.25564,0.43096,1,0.30204,1.924022033,9.179662033
3.236,0.191099347,7.255664,0.431096,1,0.302104,1.924299347,9.179963347
3.237,0.19117666,7.255688,0.431232,1,0.302168,1.92457666,9.18026466
3.238,0.191253974,7.255712,0.431368,1,0.302232,1.924853974,9.180565974
3.239,0.191331287,7.255736,0.431504,1,0.302296,1.925131287,9.180867287
3.24,0.191408601,7.25576,0.43164,1,0.30236,1.925408601,9.181168601
3.241,0.191485914,7.255784,0.431776,1,0.302424,1.925685914,9.181469914
3.242,0.191563228,7.255808,0.431912,1,0.302488,1.925963228,9.181771228
3.243,0.191640541,7.255832,0.432048,1,0.302552,1.926240541,9.182072541
3.244,0.191717855,7.255856,0.432184,1,0.302616,1.926517855,9.182373855
3.245,0.191795169,7.25588,0.43232,1,0.30268,1.926795169,9.182675169
3.246,0.191872482,7.255904,0.432456,1,0.302744,1.927072482,9.182976482
3.247,0.191949796,7.255928,0.432592,1,0.302808,1.927349796,9.183277796
3.248,0.192027109,7.255952,0.432728,1,0.302872,1.927627109,9.183579109
3.249,0.192104423,7.255976,0.432864,1,0.302936,1.927904423,9.183880423
3.25,0.192181736,7.256,0.433,1,0.303,1.928181736,9.184181736
3.251,0.192260051,7.256064,0.433136,1,0.303068,1.928464051,9.184528051
3.252,0.192338366,7.256128,0.433272,1,0.303136,1.928746366,9.184874366
3.253,0.192416681,7.256192,0.433408,1,0.303204,1.929028681,9.185220681
3.254,0.192494997,7.256256,0.433544,1,0.303272,1.929310997,9.185566997
3.255,0.192573312,7.25632,0.43368,1,0.30334,1.929593312,9.185913312
3.256,0.192651627,7.256384,0.433816,1,0.303408,1.929875627,9.186259627
3.257,0.192729942,7.256448,0.433952,1,0.303476,1.930157942,9.186605942
3.258,0.192808257,7.256512,0.434088,1,0.303544,1.930440257,9.186952257
3.259,0.192886572,7.256576,0.434224,1,0.303612,1.930722572,9.187298572
3.26,0.192964887,7.25664,0.43436,1,0.30368,1.931004887,9.187644887
3.261,0.193043202,7.256704,0.434496,1,0.303748,1.931287202,9.187991202
3.262,0.193121517,7.256768,0.434632,1,0.303816,1.931569517,9.188337517
3.263,0.193199832,7.256832,0.434768,1,0.303884,1.931851832,9.188683832
3.264,0.193278147,7.256896,0.434904,1,0.303952,1.932134147,9.189030147
3.265,0.193356462,7.25696,0.43504,1,0.30402,1.932416462,9.189376462
3.266,0.193434777,7.257024,0.435176,1,0.304088,1.932698777,9.189722777
3.267,0.193513093,7.257088,0.435312,1,0.304156,1.932981093,9.190069093
3.268,0.193591408,7.257152,0.435448,1,0.304224,1.933263408,9.190415408
3.269,0.193669723,7.257216,0.435584,1,0.304292,1.933545723,9.190761723
3.27,0.193748038,7.25728,0.43572,1,0.30436,1.933828038,9.191108038
3.271,0.193826353,7.257344,0.435856,1,0.304428,1.934110353,9.191454353
3.272,0.193904668,7.257408,0.435992,1,0.304496,1.934392668,9.191800668
3.273,0.193982983,7.257472,0.436128,1,0.304564,1.934674983,9.192146983
3.274,0.194061298,7.257536,0.436264,1,0.304632,1.934957298,9.192493298
3.275,0.194139613,7.2576,0.4364,1,0.3047,1.935239613,9.192839613
3.276,0.194217928,7.257664,0.436536,1,0.304768,1.935521928,9.193185928
3.277,0.194296243,7.257728,0.436672,1,0.304836,1.935804243,9.193532243
3.278,0.194374558,7.257792,0.436808,1,0.304904,1.936086558,9.193878558
3.279,0.194452874,7.257856,0.436944,1,0.304972,1.936368874,9.194224874
3.28,0.194531189,7.25792,0.43708,1,0.30504,1.936651189,9.194571189
3.281,0.194609504,7.257984,0.437216,1,0.305108,1.936933504,9.194917504
3.282,0.194687819,7.258048,0.437352,1,0.305176,1.937215819,9.195263819
3.283,0.194766134,7.258112,0.437488,1,0.305244,1.937498134,9.195610134
3.284,0.194844449,7.258176,0.437624,1,0.305312,1.937780449,9.195956449
3.285,0.194922764,7.25824,0.43776,1,0.30538,1.938062764,9.196302764
3.286,0.195001079,7.258304,0.437896,1,0.305448,1.938345079,9.196649079
3.287,0.195079394,7.258368,0.438032,1,0.305516,1.938627394,9.196995394
3.288,0.195157709,7.258432,0.438168,1,0.305584,1.938909709,9.197341709
3.289,0.195236024,7.258496,0.438304,1,0.305652,1.939192024,9.197688024
3.29,0.195314339,7.25856,0.43844,1,0.30572,1.939474339,9.198034339
3.291,0.195392654,7.258624,0.438576,1,0.305788,1.939756654,9.198380654
3.292,0.19547097,7.258688,0.438712,1,0.305856,1.94003897,9.19872697
3.293,0.195549285,7.258752,0.438848,1,0.305924,1.940321285,9.199073285
3.294,0.1956276,7.258816,0.438984,1,0.305992,1.9406036,9.1994196
3.295,0.195705915,7.25888,0.43912,1,0.30606,1.940885915,9.199765915
3.296,0.19578423,7.258944,0.439256,1,0.306128,1.94116823,9.20011223
3.297,0.195862545,7.259008,0.439392,1,0.306196,1.941450545,9.200458545
3.298,0.19594086,7.259072,0.439528,1,0.306264,1.94173286,9.20080486
3.299,0.196019175,7.259136,0.439664,1,0.306332,1.942015175,9.201151175
3.3,0.19609749,7.2592,0.4398,1,0.3064,1.94229749,9.20149749
3.301,0.196175805,7.259264,0.439936,1,0.306468,1.942579805,9.201843805
3.302,0.19625412,7.259328,0.440072,1,0.306536,1.94286212,9.20219012
3.303,0.196332435,7.259392,0.440208,1,0.306604,1.943144435,9.202536435
3.304,0.196410751,7.259456,0.440344,1,0.306672,1.943426751,9.202882751
3.305,0.196489066,7.25952,0.44048,1,0.30674,1.943709066,9.203229066
3.306,0.196567381,7.259584,0.440616,1,0.306808,1.943991381,9.203575381
3.307,0.196645696,7.259648,0.440752,1,0.306876,1.944273696,9.203921696
3.308,0.196724011,7.259712,0.440888,1,0.306944,1.944556011,9.204268011
3.309,0.196802326,7.259776,0.441024,1,0.307012,1.944838326,9.204614326
3.31,0.196880641,7.25984,0.44116,1,0.30708,1.945120641,9.204960641
3.311,0.196958956,7.259904,0.441296,1,0.307148,1.945402956,9.205306956
3.312,0.197037271,7.259968,0.441432,1,0.307216,1.945685271,9.205653271
3.313,0.197115586,7.260032,0.441568,1,0.307284,1.945967586,9.205999586
3.314,0.197193901,7.260096,0.441704,1,0.307352,1.946249901,9.206345901
3.315,0.197272216,7.26016,0.44184,1,0.30742,1.946532216,9.206692216
3.316,0.197350531,7.260224,0.441976,1,0.307488,1.946814531,9.207038531
3.317,0.197428847,7.260288,0.442112,1,0.307556,1.947096847,9.207384847
3.318,0.197507162,7.260352,0.442248,1,0.307624,1.947379162,9.207731162
3.319,0.197585477,7.260416,0.442384,1,0.307692,1.947661477,9.208077477
3.32,0.197663792,7.26048,0.44252,1,0.30776,1.947943792,9.208423792
3.321,0.197742107,7.260544,0.442656,1,0.307828,1.948226107,9.208770107
3.322,0.197820422,7.260608,0.442792,1,0.307896,1.948508422,9.209116422
3.323,0.197898737,7.260672,0.442928,1,0.307964,1.948790737,9.209462737
3.324,0.197977052,7.260736,0.443064,1,0.308032,1.949073052,9.209809052
3.325,0.198055367,7.2608,0.4432,1,0.3081,1.949355367,9.210155367
3.326,0.198133682,7.260864,0.443336,1,0.308168,1.949637682,9.210501682
3.327,0.198211997,7.260928,0.443472,1,0.308236,1.949919997,9.210847997
3.328,0.198290312,7.260992,0.443608,1,0.308304,1.950202312,9.211194312
3.329,0.198368627,7.261056,0.443744,1,0.308372,1.950484627,9.211540627
3.33,0.198446943,7.26112,0.44388,1,0.30844,1.950766943,9.211886943
3.331,0.198525258,7.261184,0.444016,1,0.308508,1.951049258,9.212233258
3.332,0.198603573,7.261248,0.444152,1,0.308576,1.951331573,9.212579573
3.333,0.198681888,7.261312,0.444288,1,0.308644,1.951613888,9.212925888
3.334,0.198760203,7.261376,0.444424,1,0.308712,1.951896203,9.213272203
3.335,0.198838518,7.26144,0.44456,1,0.30878,1.952178518,9.213618518
3.336,0.198916833,7.261504,0.444696,1,0.308848,1.952460833,9.213964833
3.337,0.198995148,7.261568,0.444832,1,0.308916,1.952743148,9.214311148
3.338,0.199073463,7.261632,0.444968,1,0.308984,1.953025463,9.214657463
3.339,0.199151778,7.261696,0.445104,1,0.309052,1.953307778,9.215003778
3.34,0.199230093,7.26176,0.44524,1,0.30912,1.953590093,9.215350093
3.341,0.199308408,7.261824,0.445376,1,0.309188,1.953872408,9.215696408
3.342,0.199386724,7.261888,0.445512,1,0.309256,1.954154724,9.216042724
3.343,0.199465039,7.261952,0.445648,1,0.309324,1.954437039,9.216389039
3.344,0.199543354,7.262016,0.445784,1,0.309392,1.954719354,9.216735354
3.345,0.199621669,7.26208,0.44592,1,0.30946,1.955001669,9.217081669
3.346,0.199699984,7.262144,0.446056,1,0.309528,1.955283984,9.217427984
3.347,0.199778299,7.262208,0.446192,1,0.309596,1.955566299,9.217774299
3.348,0.199856614,7.262272,0.446328,1,0.309664,1.955848614,9.218120614
3.349,0.199934929,7.262336,0.446464,1,0.309732,1.956130929,9.218466929
3.35,0.200013244,7.2624,0.4466,1,0.3098,1.956413244,9.218813244
3.351,0.200091559,7.262464,0.446736,1,0.309868,1.956695559,9.219159559
3.352,0.200169874,7.262528,0.446872,1,0.309936,1.956977874,9.219505874
3.353,0.200248189,7.262592,0.447008,1,0.310004,1.957260189,9.219852189
3.354,0.200326504,7.262656,0.447144,1,0.310072,1.957542504,9.220198504
3.355,0.20040482,7.26272,0.44728,1,0.31014,1.95782482,9.22054482
