Time,Slippery,W_02400d,NB_01_FM,NB_06_M,NB_07_FM,Total (NB),Total (W)
3.135,0.196132906,7.2504,0.44378,1,0.31212,1.952032906,9.202432906
3.136,0.19625564,7.25044,0.444008,1,0.312232,1.95249564,9.20293564
3.137,0.196378374,7.25048,0.444236,1,0.312344,1.952958374,9.203438374
3.138,0.196501109,7.25052,0.444464,1,0.312456,1.953421109,9.203941109
3.139,0.196623843,7.25056,0.444692,1,0.312568,1.953883843,9.204443843
3.14,0.196746577,7.2506,0.44492,1,0.31268,1.954346577,9.204946577
3.141,0.196869311,7.25064,0.445148,1,0.312792,1.954809311,9.205449311
3.142,0.196992045,7.25068,0.445376,1,0.312904,1.955272045,9.205952045
3.143,0.19711478,7.25072,0.445604,1,0.313016,1.95573478,9.20645478
3.144,0.197237514,7.25076,0.445832,1,0.313128,1.956197514,9.206957514
3.145,0.197360248,7.2508,0.44606,1,0.31324,1.956660248,9.207460248
3.146,0.197482982,7.25084,0.446288,1,0.313352,1.957122982,9.207962982
3.147,0.197605716,7.25088,0.446516,1,0.313464,1.957585716,9.208465716
3.148,0.197728451,7.25092,0.446744,1,0.313576,1.958048451,9.208968451
3.149,0.197851185,7.25096,0.446972,1,0.313688,1.958511185,9.209471185
3.15,0.197973919,7.251,0.4472,1,0.3138,1.958973919,9.209973919
3.151,0.198096653,7.25104,0.447428,1,0.313912,1.959436653,9.210476653
3.152,0.198219387,7.25108,0.447656,1,0.314024,1.959899387,9.210979387
3.153,0.198342121,7.25112,0.447884,1,0.314136,1.960362121,9.211482121
3.154,0.198464856,7.25116,0.448112,1,0.314248,1.960824856,9.211984856
3.155,0.19858759,7.2512,0.44834,1,0.31436,1.96128759,9.21248759
3.156,0.198710324,7.25124,0.448568,1,0.314472,1.961750324,9.212990324
3.157,0.198833058,7.25128,0.448796,1,0.314584,1.962213058,9.213493058
3.158,0.198955792,7.25132,0.449024,1,0.314696,1.962675792,9.213995792
3.159,0.199078527,7.25136,0.449252,1,0.314808,1.963138527,9.214498527
3.16,0.199201261,7.2514,0.44948,1,0.31492,1.963601261,9.215001261
3.161,0.199323995,7.25144,0.449708,1,0.315032,1.964063995,9.215503995
3.162,0.199446729,7.25148,0.449936,1,0.315144,1.964526729,9.216006729
3.163,0.199569463,7.25152,0.450164,1,0.315256,1.964989463,9.216509463
3.164,0.199692198,7.25156,0.450392,1,0.315368,1.965452198,9.217012198
3.165,0.199814932,7.2516,0.45062,1,0.31548,1.965914932,9.217514932
3.166,0.199937666,7.25164,0.450848,1,0.315592,1.966377666,9.218017666
3.167,0.2000604,7.25168,0.451076,1,0.315704,1.9668404,9.2185204
3.168,0.200183134,7.25172,0.451304,1,0.315816,1.967303134,9.219023134
3.169,0.200305869,7.25176,0.451532,1,0.315928,1.967765869,9.219525869
3.17,0.200428603,7.2518,0.45176,1,0.31604,1.968228603,9.220028603
3.171,0.200551337,7.25184,0.451988,1,0.316152,1.968691337,9.220531337
3.172,0.200674071,7.25188,0.452216,1,0.316264,1.969154071,9.221034071
3.173,0.200796805,7.25192,0.452444,1,0.316376,1.969616805,9.221536805
3.174,0.200919539,7.25196,0.452672,1,0.316488,1.970079539,9.222039539
3.175,0.201042274,7.252,0.4529,1,0.3166,1.970542274,9.222542274
3.176,0.201165008,7.25204,0.453128,1,0.316712,1.971005008,9.223045008
3.177,0.201287742,7.25208,0.453356,1,0.316824,1.971467742,9.223547742
3.178,0.201410476,7.25212,0.453584,1,0.316936,1.971930476,9.224050476
3.179,0.20153321,7.25216,0.453812,1,0.317048,1.97239321,9.22455321
3.18,0.201655945,7.2522,0.45404,1,0.31716,1.972855945,9.225055945
3.181,0.201778679,7.25224,0.454268,1,0.317272,1.973318679,9.225558679
3.182,0.201901413,7.25228,0.454496,1,0.317384,1.973781413,9.226061413
3.183,0.202024147,7.25232,0.454724,1,0.317496,1.974244147,9.226564147
3.184,0.202146881,7.25236,0.454952,1,0.317608,1.974706881,9.227066881
3.185,0.202269616,7.2524,0.45518,1,0.31772,1.975169616,9.227569616
3.186,0.20239235,7.25244,0.455408,1,0.317832,1.97563235,9.22807235
3.187,0.202515084,7.25248,0.455636,1,0.317944,1.976095084,9.228575084
3.188,0.202637818,7.25252,0.455864,1,0.318056,1.976557818,9.229077818
3.189,0.202760552,7.25256,0.456092,1,0.318168,1.977020552,9.229580552
3.19,0.202883286,7.2526,0.45632,1,0.31828,1.977483286,9.230083286
3.191,0.203006021,7.25264,0.456548,1,0.318392,1.977946021,9.230586021
3.192,0.203128755,7.25268,0.456776,1,0.318504,1.978408755,9.231088755
3.193,0.203251489,7.25272,0.457004,1,0.318616,1.978871489,9.231591489
3.194,0.203374223,7.25276,0.457232,1,0.318728,1.979334223,9.232094223
3.195,0.203496957,7.2528,0.45746,1,0.31884,1.979796957,9.232596957
3.196,0.203619692,7.25284,0.457688,1,0.318952,1.980259692,9.233099692
3.197,0.203742426,7.25288,0.457916,1,0.319064,1.980722426,9.233602426
3.198,0.20386516,7.25292,0.458144,1,0.319176,1.98118516,9.23410516
3.199,0.203987894,7.25296,0.458372,1,0.319288,1.981647894,9.234607894
3.2,0.204110628,7.253,0.4586,1,0.3194,1.982110628,9.235110628
3.201,0.204233363,7.25304,0.458828,1,0.319512,1.982573363,9.235613363
3.202,0.204356097,7.25308,0.459056,1,0.319624,1.983036097,9.236116097
3.203,0.204478831,7.25312,0.459284,1,0.319736,1.983498831,9.236618831
3.204,0.204601565,7.25316,0.459512,1,0.319848,1.983961565,9.237121565
3.205,0.204724299,7.2532,0.45974,1,0.31996,1.984424299,9.237624299
3.206,0.204847034,7.25324,0.459968,1,0.320072,1.984887034,9.238127034
3.207,0.204969768,7.25328,0.460196,1,0.320184,1.985349768,9.238629768
3.208,0.205092502,7.25332,0.460424,1,0.320296,1.985812502,9.239132502
3.209,0.205215236,7.25336,0.460652,1,0.320408,1.986275236,9.239635236
3.21,0.20533797,7.2534,0.46088,1,0.32052,1.98673797,9.24013797
3.211,0.205460704,7.25344,0.461108,1,0.320632,1.987200704,9.240640704
3.212,0.205583439,7.25348,0.461336,1,0.320744,1.987663439,9.241143439
3.213,0.205706173,7.25352,0.461564,1,0.320856,1.988126173,9.241646173
3.214,0.205828907,7.25356,0.461792,1,0.320968,1.988588907,9.242148907
3.215,0.205951641,7.2536,0.46202,1,0.32108,1.989051641,9.242651641
3.216,0.206074375,7.25364,0.462248,1,0.321192,1.989514375,9.243154375
3.217,0.20619711,7.25368,0.462476,1,0.321304,1.98997711,9.24365711
3.218,0.206319844,7.25372,0.462704,1,0.321416,1.990439844,9.244159844
3.219,0.206442578,7.25376,0.462932,1,0.321528,1.990902578,9.244662578
3.22,0.206565312,7.2538,0.46316,1,0.32164,1.991365312,9.245165312
3.221,0.206688046,7.25384,0.463388,1,0.321752,1.991828046,9.245668046
3.222,0.206810781,7.25388,0.463616,1,0.321864,1.992290781,9.246170781
3.223,0.206933515,7.25392,0.463844,1,0.321976,1.992753515,9.246673515
3.224,0.207056249,7.25396,0.464072,1,0.322088,1.993216249,9.247176249
3.225,0.207178983,7.254,0.4643,1,0.3222,1.993678983,9.247678983
3.226,0.207301717,7.25404,0.464528,1,0.322312,1.994141717,9.248181717
3.227,0.207424451,7.25408,0.464756,1,0.322424,1.994604451,9.248684451
3.228,0.207547186,7.25412,0.464984,1,0.322536,1.995067186,9.249187186
3.229,0.20766992,7.25416,0.465212,1,0.322648,1.99552992,9.24968992
3.23,0.207792654,7.2542,0.46544,1,0.32276,1.995992654,9.250192654
3.231,0.207915388,7.25424,0.465668,1,0.322872,1.996455388,9.250695388
3.232,0.208038122,7.25428,0.465896,1,0.322984,1.996918122,9.251198122
3.233,0.208160857,7.25432,0.466124,1,0.323096,1.997380857,9.251700857
3.234,0.208283591,7.25436,0.466352,1,0.323208,1.997843591,9.252203591
3.235,0.208406325,7.2544,0.46658,1,0.32332,1.998306325,9.252706325
3.236,0.208529059,7.25444,0.466808,1,0.323432,1.998769059,9.253209059
3.237,0.208651793,7.25448,0.467036,1,0.323544,1.999231793,9.253711793
3.238,0.208774528,7.25452,0.467264,1,0.323656,1.999694528,9.254214528
3.239,0.208897262,7.25456,0.467492,1,0.323768,2.000157262,9.254717262
3.24,0.209019996,7.2546,0.46772,1,0.32388,2.000619996,9.255219996
3.241,0.20914273,7.25464,0.467948,1,0.323992,2.00108273,9.25572273
3.242,0.209265464,7.25468,0.468176,1,0.324104,2.001545464,9.256225464
3.243,0.209388198,7.25472,0.468404,1,0.324216,2.002008198,9.256728198
3.244,0.209510933,7.25476,0.468632,1,0.324328,2.002470933,9.257230933
3.245,0.209633667,7.2548,0.46886,1,0.32444,2.002933667,9.257733667
3.246,0.209756401,7.25484,0.469088,1,0.324552,2.003396401,9.258236401
3.247,0.209879135,7.25488,0.469316,1,0.324664,2.003859135,9.258739135
3.248,0.210001869,7.25492,0.469544,1,0.324776,2.004321869,9.259241869
3.249,0.210124604,7.25496,0.469772,1,0.324888,2.004784604,9.259744604
3.25,0.210247338,7.255,0.47,1,0.325,2.005247338,9.260247338
3.251,0.21037149,7.255096,0.470224,1,0.325112,2.00570749,9.26080349
3.252,0.210495641,7.255192,0.470448,1,0.325224,2.006167641,9.261359641
3.253,0.210619793,7.255288,0.470672,1,0.325336,2.006627793,9.261915793
3.254,0.210743945,7.255384,0.470896,1,0.325448,2.007087945,9.262471945
3.255,0.210868097,7.25548,0.47112,1,0.32556,2.007548097,9.263028097
3.256,0.210992249,7.255576,0.471344,1,0.325672,2.008008249,9.263584249
3.257,0.211116401,7.255672,0.471568,1,0.325784,2.008468401,9.264140401
3.258,0.211240552,7.255768,0.471792,1,0.325896,2.008928552,9.264696552
3.259,0.211364704,7.255864,0.472016,1,0.326008,2.009388704,9.265252704
3.26,0.211488856,7.25596,0.47224,1,0.32612,2.009848856,9.265808856
3.261,0.211613008,7.256056,0.472464,1,0.326232,2.010309008,9.266365008
3.262,0.21173716,7.256152,0.472688,1,0.326344,2.01076916,9.26692116
3.263,0.211861312,7.256248,0.472912,1,0.326456,2.011229312,9.267477312
3.264,0.211985463,7.256344,0.473136,1,0.326568,2.011689463,9.268033463
3.265,0.212109615,7.25644,0.47336,1,0.32668,2.012149615,9.268589615
3.266,0.212233767,7.256536,0.473584,1,0.326792,2.012609767,9.269145767
3.267,0.212357919,7.256632,0.473808,1,0.326904,2.013069919,9.269701919
3.268,0.212482071,7.256728,0.474032,1,0.327016,2.013530071,9.270258071
3.269,0.212606223,7.256824,0.474256,1,0.327128,2.013990223,9.270814223
3.27,0.212730374,7.25692,0.47448,1,0.32724,2.014450374,9.271370374
3.271,0.212854526,7.257016,0.474704,1,0.327352,2.014910526,9.271926526
3.272,0.212978678,7.257112,0.474928,1,0.327464,2.015370678,9.272482678
3.273,0.21310283,7.257208,0.475152,1,0.327576,2.01583083,9.27303883
3.274,0.213226982,7.257304,0.475376,1,0.327688,2.016290982,9.273594982
3.275,0.213351133,7.2574,0.4756,1,0.3278,2.016751133,9.274151133
3.276,0.213475285,7.257496,0.475824,1,0.327912,2.017211285,9.274707285
3.277,0.213599437,7.257592,0.476048,1,0.328024,2.017671437,9.275263437
3.278,0.213723589,7.257688,0.476272,1,0.328136,2.018131589,9.275819589
3.279,0.213847741,7.257784,0.476496,1,0.328248,2.018591741,9.276375741
3.28,0.213971893,7.25788,0.47672,1,0.32836,2.019051893,9.276931893
3.281,0.214096044,7.257976,0.476944,1,0.328472,2.019512044,9.277488044
3.282,0.214220196,7.258072,0.477168,1,0.328584,2.019972196,9.278044196
3.283,0.214344348,7.258168,0.477392,1,0.328696,2.020432348,9.278600348
3.284,0.2144685,7.258264,0.477616,1,0.328808,2.0208925,9.2791565
3.285,0.214592652,7.25836,0.47784,1,0.32892,2.021352652,9.279712652
3.286,0.214716804,7.258456,0.478064,1,0.329032,2.021812804,9.280268804
3.287,0.214840955,7.258552,0.478288,1,0.329144,2.022272955,9.280824955
3.288,0.214965107,7.258648,0.478512,1,0.329256,2.022733107,9.281381107
3.289,0.215089259,7.258744,0.478736,1,0.329368,2.023193259,9.281937259
3.29,0.215213411,7.25884,0.47896,1,0.32948,2.023653411,9.282493411
3.291,0.215337563,7.258936,0.479184,1,0.329592,2.024113563,9.283049563
3.292,0.215461715,7.259032,0.479408,1,0.329704,2.024573715,9.283605715
3.293,0.215585866,7.259128,0.479632,1,0.329816,2.025033866,9.284161866
3.294,0.215710018,7.259224,0.479856,1,0.329928,2.025494018,9.284718018
3.295,0.21583417,7.25932,0.48008,1,0.33004,2.02595417,9.28527417
3.296,0.215958322,7.259416,0.480304,1,0.330152,2.026414322,9.285830322
3.297,0.216082474,7.259512,0.480528,1,0.330264,2.026874474,9.286386474
3.298,0.216206625,7.259608,0.480752,1,0.330376,2.027334625,9.286942625
3.299,0.216330777,7.259704,0.480976,1,0.330488,2.027794777,9.287498777
3.3,0.216454929,7.2598,0.4812,1,0.3306,2.028254929,9.288054929
3.301,0.216579081,7.259896,0.481424,1,0.330712,2.028715081,9.288611081
3.302,0.216703233,7.259992,0.481648,1,0.330824,2.029175233,9.289167233
3.303,0.216827385,7.260088,0.481872,1,0.330936,2.029635385,9.289723385
3.304,0.216951536,7.260184,0.482096,1,0.331048,2.030095536,9.290279536
3.305,0.217075688,7.26028,0.48232,1,0.33116,2.030555688,9.290835688
3.306,0.21719984,7.260376,0.482544,1,0.331272,2.03101584,9.29139184
3.307,0.217323992,7.260472,0.482768,1,0.331384,2.031475992,9.291947992
3.308,0.217448144,7.260568,0.482992,1,0.331496,2.031936144,9.292504144
3.309,0.217572296,7.260664,0.483216,1,0.331608,2.032396296,9.293060296
3.31,0.217696447,7.26076,0.48344,1,0.33172,2.032856447,9.293616447
3.311,0.217820599,7.260856,0.483664,1,0.331832,2.033316599,9.294172599
3.312,0.217944751,7.260952,0.483888,1,0.331944,2.033776751,9.294728751
3.313,0.218068903,7.261048,0.484112,1,0.332056,2.034236903,9.295284903
3.314,0.218193055,7.261144,0.484336,1,0.332168,2.034697055,9.295841055
3.315,0.218317207,7.26124,0.48456,1,0.33228,2.035157207,9.296397207
3.316,0.218441358,7.261336,0.484784,1,0.332392,2.035617358,9.296953358
3.317,0.21856551,7.261432,0.485008,1,0.332504,2.03607751,9.29750951
3.318,0.218689662,7.261528,0.485232,1,0.332616,2.036537662,9.298065662
3.319,0.218813814,7.261624,0.485456,1,0.332728,2.036997814,9.298621814
3.32,0.218937966,7.26172,0.48568,1,0.33284,2.037457966,9.299177966
3.321,0.219062117,7.261816,0.485904,1,0.332952,2.037918117,9.299734117
3.322,0.219186269,7.261912,0.486128,1,0.333064,2.038378269,9.300290269
3.323,0.219310421,7.262008,0.486352,1,0.333176,2.038838421,9.300846421
3.324,0.219434573,7.262104,0.486576,1,0.333288,2.039298573,9.301402573
3.325,0.219558725,7.2622,0.4868,1,0.3334,2.039758725,9.301958725
3.326,0.219682877,7.262296,0.487024,1,0.333512,2.040218877,9.302514877
3.327,0.219807028,7.262392,0.487248,1,0.333624,2.040679028,9.303071028
3.328,0.21993118,7.262488,0.487472,1,0.333736,2.04113918,9.30362718
3.329,0.220055332,7.262584,0.487696,1,0.333848,2.041599332,9.304183332
3.33,0.220179484,7.26268,0.48792,1,0.33396,2.042059484,9.304739484
3.331,0.220303636,7.262776,0.488144,1,0.334072,2.042519636,9.305295636
3.332,0.220427788,7.262872,0.488368,1,0.334184,2.042979788,9.305851788
3.333,0.220551939,7.262968,0.488592,1,0.334296,2.043439939,9.306407939
3.334,0.220676091,7.263064,0.488816,1,0.334408,2.043900091,9.306964091
3.335,0.220800243,7.26316,0.48904,1,0.33452,2.044360243,9.307520243
3.336,0.220924395,7.263256,0.489264,1,0.334632,2.044820395,9.308076395
3.337,0.221048547,7.263352,0.489488,1,0.334744,2.045280547,9.308632547
3.338,0.221172698,7.263448,0.489712,1,0.334856,2.045740698,9.309188698
3.339,0.22129685,7.263544,0.489936,1,0.334968,2.04620085,9.30974485
3.34,0.221421002,7.26364,0.49016,1,0.33508,2.046661002,9.310301002
3.341,0.221545154,7.263736,0.490384,1,0.335192,2.047121154,9.310857154
3.342,0.221669306,7.263832,0.490608,1,0.335304,2.047581306,9.311413306
3.343,0.221793458,7.263928,0.490832,1,0.335416,2.048041458,9.311969458
3.344,0.221917609,7.264024,0.491056,1,0.335528,2.048501609,9.312525609
3.345,0.222041761,7.26412,0.49128,1,0.33564,2.048961761,9.313081761
3.346,0.222165913,7.264216,0.491504,1,0.335752,2.049421913,9.313637913
3.347,0.222290065,7.264312,0.491728,1,0.335864,2.049882065,9.314194065
3.348,0.222414217,7.264408,0.491952,1,0.335976,2.050342217,9.314750217
3.349,0.222538369,7.264504,0.492176,1,0.336088,2.050802369,9.315306369
3.35,0.22266252,7.2646,0.4924,1,0.3362,2.05126252,9.31586252
3.351,0.222786672,7.264696,0.492624,1,0.336312,2.051722672,9.316418672
3.352,0.222910824,7.264792,0.492848,1,0.336424,2.052182824,9.316974824
3.353,0.223034976,7.264888,0.493072,1,0.336536,2.052642976,9.317530976
3.354,0.223159128,7.264984,0.493296,1,0.336648,2.053103128,9.318087128
3.355,0.22328328,7.26508,0.49352,1,0.33676,2.05356328,9.31864328
