Time,Slippery,W_02400d,NB_01_FM,NB_06_M,NB_07_FM,Total (NB),Total (W)
3.118,0.192446563,7.245248,0.4366,1,0.308328,1.937374563,9.182622563
3.119,0.192555739,7.245284,0.4368,1,0.308424,1.937779739,9.183063739
3.12,0.192664915,7.24532,0.437,1,0.30852,1.938184915,9.183504915
3.121,0.192774091,7.245356,0.4372,1,0.308616,1.938590091,9.183946091
3.122,0.192883267,7.245392,0.4374,1,0.308712,1.938995267,9.184387267
3.123,0.192992443,7.245428,0.4376,1,0.308808,1.939400443,9.184828443
3.124,0.193101619,7.245464,0.4378,1,0.308904,1.939805619,9.185269619
3.125,0.193210796,7.2455,0.438,1,0.309,1.940210796,9.185710796
3.126,0.193319972,7.245536,0.4382,1,0.309096,1.940615972,9.186151972
3.127,0.193429148,7.245572,0.4384,1,0.309192,1.941021148,9.186593148
3.128,0.193538324,7.245608,0.4386,1,0.309288,1.941426324,9.187034324
3.129,0.1936475,7.245644,0.4388,1,0.309384,1.9418315,9.1874755
3.13,0.193756676,7.24568,0.439,1,0.30948,1.942236676,9.187916676
3.131,0.193865852,7.245716,0.4392,1,0.309576,1.942641852,9.188357852
3.132,0.193975028,7.245752,0.4394,1,0.309672,1.943047028,9.188799028
3.133,0.194084204,7.245788,0.4396,1,0.309768,1.943452204,9.189240204
3.134,0.19419338,7.245824,0.4398,1,0.309864,1.94385738,9.18968138
3.135,0.194302556,7.24586,0.44,1,0.30996,1.944262556,9.190122556
3.136,0.194411732,7.245896,0.4402,1,0.310056,1.944667732,9.190563732
3.137,0.194520908,7.245932,0.4404,1,0.310152,1.945072908,9.191004908
3.138,0.194630084,7.245968,0.4406,1,0.310248,1.945478084,9.191446084
3.139,0.19473926,7.246004,0.4408,1,0.310344,1.94588326,9.19188726
3.14,0.194848436,7.24604,0.441,1,0.31044,1.946288436,9.192328436
3.141,0.194957612,7.246076,0.4412,1,0.310536,1.946693612,9.192769612
3.142,0.195066788,7.246112,0.4414,1,0.310632,1.947098788,9.193210788
3.143,0.195175964,7.246148,0.4416,1,0.310728,1.947503964,9.193651964
3.144,0.19528514,7.246184,0.4418,1,0.310824,1.94790914,9.19409314
3.145,0.195394316,7.24622,0.442,1,0.31092,1.948314316,9.194534316
3.146,0.195503492,7.246256,0.4422,1,0.311016,1.948719492,9.194975492
3.147,0.195612668,7.246292,0.4424,1,0.311112,1.949124668,9.195416668
3.148,0.195721844,7.246328,0.4426,1,0.311208,1.949529844,9.195857844
3.149,0.19583102,7.246364,0.4428,1,0.311304,1.94993502,9.19629902
3.15,0.195940197,7.2464,0.443,1,0.3114,1.950340197,9.196740197
3.151,0.196049373,7.246436,0.4432,1,0.311496,1.950745373,9.197181373
3.152,0.196158549,7.246472,0.4434,1,0.311592,1.951150549,9.197622549
3.153,0.196267725,7.246508,0.4436,1,0.311688,1.951555725,9.198063725
3.154,0.196376901,7.246544,0.4438,1,0.311784,1.951960901,9.198504901
3.155,0.196486077,7.24658,0.444,1,0.31188,1.952366077,9.198946077
3.156,0.196595253,7.246616,0.4442,1,0.311976,1.952771253,9.199387253
3.157,0.196704429,7.246652,0.4444,1,0.312072,1.953176429,9.199828429
3.158,0.196813605,7.246688,0.4446,1,0.312168,1.953581605,9.200269605
3.159,0.196922781,7.246724,0.4448,1,0.312264,1.953986781,9.200710781
3.16,0.197031957,7.24676,0.445,1,0.31236,1.954391957,9.201151957
3.161,0.197141133,7.246796,0.4452,1,0.312456,1.954797133,9.201593133
3.162,0.197250309,7.246832,0.4454,1,0.312552,1.955202309,9.202034309
3.163,0.197359485,7.246868,0.4456,1,0.312648,1.955607485,9.202475485
3.164,0.197468661,7.246904,0.4458,1,0.312744,1.956012661,9.202916661
3.165,0.197577837,7.24694,0.446,1,0.31284,1.956417837,9.203357837
3.166,0.197687013,7.246976,0.4462,1,0.312936,1.956823013,9.203799013
3.167,0.197796189,7.247012,0.4464,1,0.313032,1.957228189,9.204240189
3.168,0.197905365,7.247048,0.4466,1,0.313128,1.957633365,9.204681365
3.169,0.198014541,7.247084,0.4468,1,0.313224,1.958038541,9.205122541
3.17,0.198123717,7.24712,0.447,1,0.31332,1.958443717,9.205563717
3.171,0.198232893,7.247156,0.4472,1,0.313416,1.958848893,9.206004893
3.172,0.198342069,7.247192,0.4474,1,0.313512,1.959254069,9.206446069
3.173,0.198451245,7.247228,0.4476,1,0.313608,1.959659245,9.206887245
3.174,0.198560421,7.247264,0.4478,1,0.313704,1.960064421,9.207328421
3.175,0.198669598,7.2473,0.448,1,0.3138,1.960469598,9.207769598
3.176,0.198778774,7.247336,0.4482,1,0.313896,1.960874774,9.208210774
3.177,0.19888795,7.247372,0.4484,1,0.313992,1.96127995,9.20865195
3.178,0.198997126,7.247408,0.4486,1,0.314088,1.961685126,9.209093126
3.179,0.199106302,7.247444,0.4488,1,0.314184,1.962090302,9.209534302
3.18,0.199215478,7.24748,0.449,1,0.31428,1.962495478,9.209975478
3.181,0.199324654,7.247516,0.4492,1,0.314376,1.962900654,9.210416654
3.182,0.19943383,7.247552,0.4494,1,0.314472,1.96330583,9.21085783
3.183,0.199543006,7.247588,0.4496,1,0.314568,1.963711006,9.211299006
3.184,0.199652182,7.247624,0.4498,1,0.314664,1.964116182,9.211740182
3.185,0.199761358,7.24766,0.45,1,0.31476,1.964521358,9.212181358
3.186,0.199870534,7.247696,0.4502,1,0.314856,1.964926534,9.212622534
3.187,0.19997971,7.247732,0.4504,1,0.314952,1.96533171,9.21306371
3.188,0.200088886,7.247768,0.4506,1,0.315048,1.965736886,9.213504886
3.189,0.200198062,7.247804,0.4508,1,0.315144,1.966142062,9.213946062
3.19,0.200307238,7.24784,0.451,1,0.31524,1.966547238,9.214387238
3.191,0.200416414,7.247876,0.4512,1,0.315336,1.966952414,9.214828414
3.192,0.20052559,7.247912,0.4514,1,0.315432,1.96735759,9.21526959
3.193,0.200634766,7.247948,0.4516,1,0.315528,1.967762766,9.215710766
3.194,0.200743942,7.247984,0.4518,1,0.315624,1.968167942,9.216151942
3.195,0.200853118,7.24802,0.452,1,0.31572,1.968573118,9.216593118
3.196,0.200962294,7.248056,0.4522,1,0.315816,1.968978294,9.217034294
3.197,0.20107147,7.248092,0.4524,1,0.315912,1.96938347,9.21747547
3.198,0.201180646,7.248128,0.4526,1,0.316008,1.969788646,9.217916646
3.199,0.201289822,7.248164,0.4528,1,0.316104,1.970193822,9.218357822
3.2,0.201398998,7.2482,0.453,1,0.3162,1.970598998,9.218798998
3.201,0.201508175,7.248236,0.4532,1,0.316296,1.971004175,9.219240175
3.202,0.201617351,7.248272,0.4534,1,0.316392,1.971409351,9.219681351
3.203,0.201726527,7.248308,0.4536,1,0.316488,1.971814527,9.220122527
3.204,0.201835703,7.248344,0.4538,1,0.316584,1.972219703,9.220563703
3.205,0.201944879,7.24838,0.454,1,0.31668,1.972624879,9.221004879
3.206,0.202054055,7.248416,0.4542,1,0.316776,1.973030055,9.221446055
3.207,0.202163231,7.248452,0.4544,1,0.316872,1.973435231,9.221887231
3.208,0.202272407,7.248488,0.4546,1,0.316968,1.973840407,9.222328407
3.209,0.202381583,7.248524,0.4548,1,0.317064,1.974245583,9.222769583
3.21,0.202490759,7.24856,0.455,1,0.31716,1.974650759,9.223210759
3.211,0.202599935,7.248596,0.4552,1,0.317256,1.975055935,9.223651935
3.212,0.202709111,7.248632,0.4554,1,0.317352,1.975461111,9.224093111
3.213,0.202818287,7.248668,0.4556,1,0.317448,1.975866287,9.224534287
3.214,0.202927463,7.248704,0.4558,1,0.317544,1.976271463,9.224975463
3.215,0.203036639,7.24874,0.456,1,0.31764,1.976676639,9.225416639
3.216,0.203145815,7.248776,0.4562,1,0.317736,1.977081815,9.225857815
3.217,0.203254991,7.248812,0.4564,1,0.317832,1.977486991,9.226298991
3.218,0.203364167,7.248848,0.4566,1,0.317928,1.977892167,9.226740167
3.219,0.203473343,7.248884,0.4568,1,0.318024,1.978297343,9.227181343
3.22,0.203582519,7.24892,0.457,1,0.31812,1.978702519,9.227622519
3.221,0.203691695,7.248956,0.4572,1,0.318216,1.979107695,9.228063695
3.222,0.203800871,7.248992,0.4574,1,0.318312,1.979512871,9.228504871
3.223,0.203910047,7.249028,0.4576,1,0.318408,1.979918047,9.228946047
3.224,0.204019223,7.249064,0.4578,1,0.318504,1.980323223,9.229387223
3.225,0.204128399,7.2491,0.458,1,0.3186,1.980728399,9.229828399
3.226,0.204237576,7.249136,0.4582,1,0.318696,1.981133576,9.230269576
3.227,0.204346752,7.249172,0.4584,1,0.318792,1.981538752,9.230710752
3.228,0.204455928,7.249208,0.4586,1,0.318888,1.981943928,9.231151928
3.229,0.204565104,7.249244,0.4588,1,0.318984,1.982349104,9.231593104
3.23,0.20467428,7.24928,0.459,1,0.31908,1.98275428,9.23203428
3.231,0.204783456,7.249316,0.4592,1,0.319176,1.983159456,9.232475456
3.232,0.204892632,7.249352,0.4594,1,0.319272,1.983564632,9.232916632
3.233,0.205001808,7.249388,0.4596,1,0.319368,1.983969808,9.233357808
3.234,0.205110984,7.249424,0.4598,1,0.319464,1.984374984,9.233798984
3.235,0.20522016,7.24946,0.46,1,0.31956,1.98478016,9.23424016
3.236,0.205329336,7.249496,0.4602,1,0.319656,1.985185336,9.234681336
3.237,0.205438512,7.249532,0.4604,1,0.319752,1.985590512,9.235122512
3.238,0.205547688,7.249568,0.4606,1,0.319848,1.985995688,9.235563688
3.239,0.205656864,7.249604,0.4608,1,0.319944,1.986400864,9.236004864
3.24,0.20576604,7.24964,0.461,1,0.32004,1.98680604,9.23644604
3.241,0.205875216,7.249676,0.4612,1,0.320136,1.987211216,9.236887216
3.242,0.205984392,7.249712,0.4614,1,0.320232,1.987616392,9.237328392
3.243,0.206093568,7.249748,0.4616,1,0.320328,1.988021568,9.237769568
3.244,0.206202744,7.249784,0.4618,1,0.320424,1.988426744,9.238210744
3.245,0.20631192,7.24982,0.462,1,0.32052,1.98883192,9.23865192
3.246,0.206421096,7.249856,0.4622,1,0.320616,1.989237096,9.239093096
3.247,0.206530272,7.249892,0.4624,1,0.320712,1.989642272,9.239534272
3.248,0.206639448,7.249928,0.4626,1,0.320808,1.990047448,9.239975448
3.249,0.206748624,7.249964,0.4628,1,0.320904,1.990452624,9.240416624
3.25,0.2068578,7.25,0.463,1,0.321,1.9908578,9.2408578
3.251,0.206968268,7.250084,0.4632,1,0.3211,1.991268268,9.241352268
3.252,0.207078735,7.250168,0.4634,1,0.3212,1.991678735,9.241846735
3.253,0.207189203,7.250252,0.4636,1,0.3213,1.992089203,9.242341203
3.254,0.20729967,7.250336,0.4638,1,0.3214,1.99249967,9.24283567
3.255,0.207410138,7.25042,0.464,1,0.3215,1.992910138,9.243330138
3.256,0.207520605,7.250504,0.4642,1,0.3216,1.993320605,9.243824605
3.257,0.207631073,7.250588,0.4644,1,0.3217,1.993731073,9.244319073
3.258,0.20774154,7.250672,0.4646,1,0.3218,1.99414154,9.24481354
3.259,0.207852007,7.250756,0.4648,1,0.3219,1.994552007,9.245308007
3.26,0.207962475,7.25084,0.465,1,0.322,1.994962475,9.245802475
3.261,0.208072942,7.250924,0.4652,1,0.3221,1.995372942,9.246296942
3.262,0.20818341,7.251008,0.4654,1,0.3222,1.99578341,9.24679141
3.263,0.208293877,7.251092,0.4656,1,0.3223,1.996193877,9.247285877
3.264,0.208404345,7.251176,0.4658,1,0.3224,1.996604345,9.247780345
3.265,0.208514812,7.25126,0.466,1,0.3225,1.997014812,9.248274812
3.266,0.208625279,7.251344,0.4662,1,0.3226,1.997425279,9.248769279
3.267,0.208735747,7.251428,0.4664,1,0.3227,1.997835747,9.249263747
3.268,0.208846214,7.251512,0.4666,1,0.3228,1.998246214,9.249758214
3.269,0.208956682,7.251596,0.4668,1,0.3229,1.998656682,9.250252682
3.27,0.209067149,7.25168,0.467,1,0.323,1.999067149,9.250747149
3.271,0.209177617,7.251764,0.4672,1,0.3231,1.999477617,9.251241617
3.272,0.209288084,7.251848,0.4674,1,0.3232,1.999888084,9.251736084
3.273,0.209398551,7.251932,0.4676,1,0.3233,2.000298551,9.252230551
3.274,0.209509019,7.252016,0.4678,1,0.3234,2.000709019,9.252725019
3.275,0.209619486,7.2521,0.468,1,0.3235,2.001119486,9.253219486
3.276,0.209729954,7.252184,0.4682,1,0.3236,2.001529954,9.253713954
3.277,0.209840421,7.252268,0.4684,1,0.3237,2.001940421,9.254208421
3.278,0.209950889,7.252352,0.4686,1,0.3238,2.002350889,9.254702889
3.279,0.210061356,7.252436,0.4688,1,0.3239,2.002761356,9.255197356
3.28,0.210171824,7.25252,0.469,1,0.324,2.003171824,9.255691824
3.281,0.210282291,7.252604,0.4692,1,0.3241,2.003582291,9.256186291
3.282,0.210392758,7.252688,0.4694,1,0.3242,2.003992758,9.256680758
3.283,0.210503226,7.252772,0.4696,1,0.3243,2.004403226,9.257175226
3.284,0.210613693,7.252856,0.4698,1,0.3244,2.004813693,9.257669693
3.285,0.210724161,7.25294,0.47,1,0.3245,2.005224161,9.258164161
3.286,0.210834628,7.253024,0.4702,1,0.3246,2.005634628,9.258658628
3.287,0.210945096,7.253108,0.4704,1,0.3247,2.006045096,9.259153096
3.288,0.211055563,7.253192,0.4706,1,0.3248,2.006455563,9.259647563
3.289,0.21116603,7.253276,0.4708,1,0.3249,2.00686603,9.26014203
3.29,0.211276498,7.25336,0.471,1,0.325,2.007276498,9.260636498
3.291,0.211386965,7.253444,0.4712,1,0.3251,2.007686965,9.261130965
3.292,0.211497433,7.253528,0.4714,1,0.3252,2.008097433,9.261625433
3.293,0.2116079,7.253612,0.4716,1,0.3253,2.0085079,9.2621199
3.294,0.211718368,7.253696,0.4718,1,0.3254,2.008918368,9.262614368
3.295,0.211828835,7.25378,0.472,1,0.3255,2.009328835,9.263108835
3.296,0.211939302,7.253864,0.4722,1,0.3256,2.009739302,9.263603302
3.297,0.21204977,7.253948,0.4724,1,0.3257,2.01014977,9.26409777
3.298,0.212160237,7.254032,0.4726,1,0.3258,2.010560237,9.264592237
3.299,0.212270705,7.254116,0.4728,1,0.3259,2.010970705,9.265086705
3.3,0.212381172,7.2542,0.473,1,0.326,2.011381172,9.265581172
3.301,0.21249164,7.254284,0.4732,1,0.3261,2.01179164,9.26607564
3.302,0.212602107,7.254368,0.4734,1,0.3262,2.012202107,9.266570107
3.303,0.212712574,7.254452,0.4736,1,0.3263,2.012612574,9.267064574
3.304,0.212823042,7.254536,0.4738,1,0.3264,2.013023042,9.267559042
3.305,0.212933509,7.25462,0.474,1,0.3265,2.013433509,9.268053509
3.306,0.213043977,7.254704,0.4742,1,0.3266,2.013843977,9.268547977
3.307,0.213154444,7.254788,0.4744,1,0.3267,2.014254444,9.269042444
3.308,0.213264912,7.254872,0.4746,1,0.3268,2.014664912,9.269536912
3.309,0.213375379,7.254956,0.4748,1,0.3269,2.015075379,9.270031379
3.31,0.213485847,7.25504,0.475,1,0.327,2.015485847,9.270525847
3.311,0.213596314,7.255124,0.4752,1,0.3271,2.015896314,9.271020314
3.312,0.213706781,7.255208,0.4754,1,0.3272,2.016306781,9.271514781
3.313,0.213817249,7.255292,0.4756,1,0.3273,2.016717249,9.272009249
3.314,0.213927716,7.255376,0.4758,1,0.3274,2.017127716,9.272503716
3.315,0.214038184,7.25546,0.476,1,0.3275,2.017538184,9.272998184
3.316,0.214148651,7.255544,0.4762,1,0.3276,2.017948651,9.273492651
3.317,0.214259119,7.255628,0.4764,1,0.3277,2.018359119,9.273987119
3.318,0.214369586,7.255712,0.4766,1,0.3278,2.018769586,9.274481586
3.319,0.214480053,7.255796,0.4768,1,0.3279,2.019180053,9.274976053
3.32,0.214590521,7.25588,0.477,1,0.328,2.019590521,9.275470521
3.321,0.214700988,7.255964,0.4772,1,0.3281,2.020000988,9.275964988
3.322,0.214811456,7.256048,0.4774,1,0.3282,2.020411456,9.276459456
3.323,0.214921923,7.256132,0.4776,1,0.3283,2.020821923,9.276953923
3.324,0.215032391,7.256216,0.4778,1,0.3284,2.021232391,9.277448391
3.325,0.215142858,7.2563,0.478,1,0.3285,2.021642858,9.277942858
3.326,0.215253325,7.256384,0.4782,1,0.3286,2.022053325,9.278437325
3.327,0.215363793,7.256468,0.4784,1,0.3287,2.022463793,9.278931793
3.328,0.21547426,7.256552,0.4786,1,0.3288,2.02287426,9.27942626
3.329,0.215584728,7.256636,0.4788,1,0.3289,2.023284728,9.279920728
3.33,0.215695195,7.25672,0.479,1,0.329,2.023695195,9.280415195
3.331,0.215805663,7.256804,0.4792,1,0.3291,2.024105663,9.280909663
3.332,0.21591613,7.256888,0.4794,1,0.3292,2.02451613,9.28140413
3.333,0.216026597,7.256972,0.4796,1,0.3293,2.024926597,9.281898597
3.334,0.216137065,7.257056,0.4798,1,0.3294,2.025337065,9.282393065
3.335,0.216247532,7.25714,0.48,1,0.3295,2.025747532,9.282887532
3.336,0.216358,7.257224,0.4802,1,0.3296,2.026158,9.283382
3.337,0.216468467,7.257308,0.4804,1,0.3297,2.026568467,9.283876467
3.338,0.216578935,7.257392,0.4806,1,0.3298,2.026978935,9.284370935
3.339,0.216689402,7.257476,0.4808,1,0.3299,2.027389402,9.284865402
3.34,0.21679987,7.25756,0.481,1,0.33,2.02779987,9.28535987
3.341,0.216910337,7.257644,0.4812,1,0.3301,2.028210337,9.285854337
3.342,0.217020804,7.257728,0.4814,1,0.3302,2.028620804,9.286348804
3.343,0.217131272,7.257812,0.4816,1,0.3303,2.029031272,9.286843272
3.344,0.217241739,7.257896,0.4818,1,0.3304,2.029441739,9.287337739
3.345,0.217352207,7.25798,0.482,1,0.3305,2.029852207,9.287832207
3.346,0.217462674,7.258064,0.4822,1,0.3306,2.030262674,9.288326674
3.347,0.217573142,7.258148,0.4824,1,0.3307,2.030673142,9.288821142
3.348,0.217683609,7.258232,0.4826,1,0.3308,2.031083609,9.289315609
3.349,0.217794076,7.258316,0.4828,1,0.3309,2.031494076,9.289810076
3.35,0.217904544,7.2584,0.483,1,0.331,2.031904544,9.290304544
3.351,0.218015011,7.258484,0.4832,1,0.3311,2.032315011,9.290799011
3.352,0.218125479,7.258568,0.4834,1,0.3312,2.032725479,9.291293479
3.353,0.218235946,7.258652,0.4836,1,0.3313,2.033135946,9.291787946
3.354,0.218346414,7.258736,0.4838,1,0.3314,2.033546414,9.292282414
3.355,0.218456881,7.25882,0.484,1,0.3315,2.033956881,9.292776881
3.356,0.218567348,7.258904,0.4842,1,0.3316,2.034367348,9.293271348
3.357,0.218677816,7.258988,0.4844,1,0.3317,2.034777816,9.293765816
