Time,Slippery,W_02400d,NB_01_FM,NB_06_M,NB_07_FM,Total (NB),Total (W)
3.056,0.174230948,7.27912,0.400048,1,0.285912,1.860190948,9.139310948
3.057,0.174295425,7.27914,0.400156,1,0.285964,1.860415425,9.139555425
3.058,0.174359903,7.27916,0.400264,1,0.286016,1.860639903,9.139799903
3.059,0.17442438,7.27918,0.400372,1,0.286068,1.86086438,9.14004438
3.06,0.174488857,7.2792,0.40048,1,0.28612,1.861088857,9.140288857
3.061,0.174553335,7.27922,0.400588,1,0.286172,1.861313335,9.140533335
3.062,0.174617812,7.27924,0.400696,1,0.286224,1.861537812,9.140777812
3.063,0.174682289,7.27926,0.400804,1,0.286276,1.861762289,9.141022289
3.064,0.174746767,7.27928,0.400912,1,0.286328,1.861986767,9.141266767
3.065,0.174811244,7.2793,0.40102,1,0.28638,1.862211244,9.141511244
3.066,0.174875721,7.27932,0.401128,1,0.286432,1.862435721,9.141755721
3.067,0.174940199,7.27934,0.401236,1,0.286484,1.862660199,9.142000199
3.068,0.175004676,7.27936,0.401344,1,0.286536,1.862884676,9.142244676
3.069,0.175069153,7.27938,0.401452,1,0.286588,1.863109153,9.142489153
3.07,0.175133631,7.2794,0.40156,1,0.28664,1.863333631,9.142733631
3.071,0.175198108,7.27942,0.401668,1,0.286692,1.863558108,9.142978108
3.072,0.175262585,7.27944,0.401776,1,0.286744,1.863782585,9.143222585
3.073,0.175327063,7.27946,0.401884,1,0.286796,1.864007063,9.143467063
3.074,0.17539154,7.27948,0.401992,1,0.286848,1.86423154,9.14371154
3.075,0.175456017,7.2795,0.4021,1,0.2869,1.864456017,9.143956017
3.076,0.175520495,7.27952,0.402208,1,0.286952,1.864680495,9.144200495
3.077,0.175584972,7.27954,0.402316,1,0.287004,1.864904972,9.144444972
3.078,0.175649449,7.27956,0.402424,1,0.287056,1.865129449,9.144689449
3.079,0.175713927,7.27958,0.402532,1,0.287108,1.865353927,9.144933927
3.08,0.175778404,7.2796,0.40264,1,0.28716,1.865578404,9.145178404
3.081,0.175842881,7.27962,0.402748,1,0.287212,1.865802881,9.145422881
3.082,0.175907359,7.27964,0.402856,1,0.287264,1.866027359,9.145667359
3.083,0.175971836,7.27966,0.402964,1,0.287316,1.866251836,9.145911836
3.084,0.176036313,7.27968,0.403072,1,0.287368,1.866476313,9.146156313
3.085,0.176100791,7.2797,0.40318,1,0.28742,1.866700791,9.146400791
3.086,0.176165268,7.27972,0.403288,1,0.287472,1.866925268,9.146645268
3.087,0.176229745,7.27974,0.403396,1,0.287524,1.867149745,9.146889745
3.088,0.176294222,7.27976,0.403504,1,0.287576,1.867374222,9.147134222
3.089,0.1763587,7.27978,0.403612,1,0.287628,1.8675987,9.1473787
3.09,0.176423177,7.2798,0.40372,1,0.28768,1.867823177,9.147623177
3.091,0.176487654,7.27982,0.403828,1,0.287732,1.868047654,9.147867654
3.092,0.176552132,7.27984,0.403936,1,0.287784,1.868272132,9.148112132
3.093,0.176616609,7.27986,0.404044,1,0.287836,1.868496609,9.148356609
3.094,0.176681086,7.27988,0.404152,1,0.287888,1.868721086,9.148601086
3.095,0.176745564,7.2799,0.40426,1,0.28794,1.868945564,9.148845564
3.096,0.176810041,7.27992,0.404368,1,0.287992,1.869170041,9.149090041
3.097,0.176874518,7.27994,0.404476,1,0.288044,1.869394518,9.149334518
3.098,0.176938996,7.27996,0.404584,1,0.288096,1.869618996,9.149578996
3.099,0.177003473,7.27998,0.404692,1,0.288148,1.869843473,9.149823473
3.1,0.17706795,7.28,0.4048,1,0.2882,1.87006795,9.15006795
3.101,0.177132428,7.28002,0.404908,1,0.288252,1.870292428,9.150312428
3.102,0.177196905,7.28004,0.405016,1,0.288304,1.870516905,9.150556905
3.103,0.177261382,7.28006,0.405124,1,0.288356,1.870741382,9.150801382
3.104,0.17732586,7.28008,0.405232,1,0.288408,1.87096586,9.15104586
3.105,0.177390337,7.2801,0.40534,1,0.28846,1.871190337,9.151290337
3.106,0.177454814,7.28012,0.405448,1,0.288512,1.871414814,9.151534814
3.107,0.177519292,7.28014,0.405556,1,0.288564,1.871639292,9.151779292
3.108,0.177583769,7.28016,0.405664,1,0.288616,1.871863769,9.152023769
3.109,0.177648246,7.28018,0.405772,1,0.288668,1.872088246,9.152268246
3.11,0.177712724,7.2802,0.40588,1,0.28872,1.872312724,9.152512724
3.111,0.177777201,7.28022,0.405988,1,0.288772,1.872537201,9.152757201
3.112,0.177841678,7.28024,0.406096,1,0.288824,1.872761678,9.153001678
3.113,0.177906156,7.28026,0.406204,1,0.288876,1.872986156,9.153246156
3.114,0.177970633,7.28028,0.406312,1,0.288928,1.873210633,9.153490633
3.115,0.17803511,7.2803,0.40642,1,0.28898,1.87343511,9.15373511
3.116,0.178099588,7.28032,0.406528,1,0.289032,1.873659588,9.153979588
3.117,0.178164065,7.28034,0.406636,1,0.289084,1.873884065,9.154224065
3.118,0.178228542,7.28036,0.406744,1,0.289136,1.874108542,9.154468542
3.119,0.17829302,7.28038,0.406852,1,0.289188,1.87433302,9.15471302
3.12,0.178357497,7.2804,0.40696,1,0.28924,1.874557497,9.154957497
3.121,0.178421974,7.28042,0.407068,1,0.289292,1.874781974,9.155201974
3.122,0.178486452,7.28044,0.407176,1,0.289344,1.875006452,9.155446452
3.123,0.178550929,7.28046,0.407284,1,0.289396,1.875230929,9.155690929
3.124,0.178615406,7.28048,0.407392,1,0.289448,1.875455406,9.155935406
3.125,0.178679883,7.2805,0.4075,1,0.2895,1.875679883,9.156179883
3.126,0.178744361,7.28052,0.407608,1,0.289552,1.875904361,9.156424361
3.127,0.178808838,7.28054,0.407716,1,0.289604,1.876128838,9.156668838
3.128,0.178873315,7.28056,0.407824,1,0.289656,1.876353315,9.156913315
3.129,0.178937793,7.28058,0.407932,1,0.289708,1.876577793,9.157157793
3.13,0.17900227,7.2806,0.40804,1,0.28976,1.87680227,9.15740227
3.131,0.179066747,7.28062,0.408148,1,0.289812,1.877026747,9.157646747
3.132,0.179131225,7.28064,0.408256,1,0.289864,1.877251225,9.157891225
3.133,0.179195702,7.28066,0.408364,1,0.289916,1.877475702,9.158135702
3.134,0.179260179,7.28068,0.408472,1,0.289968,1.877700179,9.158380179
3.135,0.179324657,7.2807,0.40858,1,0.29002,1.877924657,9.158624657
3.136,0.179389134,7.28072,0.408688,1,0.290072,1.878149134,9.158869134
3.137,0.179453611,7.28074,0.408796,1,0.290124,1.878373611,9.159113611
3.138,0.179518089,7.28076,0.408904,1,0.290176,1.878598089,9.159358089
3.139,0.179582566,7.28078,0.409012,1,0.290228,1.878822566,9.159602566
3.14,0.179647043,7.2808,0.40912,1,0.29028,1.879047043,9.159847043
3.141,0.179711521,7.28082,0.409228,1,0.290332,1.879271521,9.160091521
3.142,0.179775998,7.28084,0.409336,1,0.290384,1.879495998,9.160335998
3.143,0.179840475,7.28086,0.409444,1,0.290436,1.879720475,9.160580475
3.144,0.179904953,7.28088,0.409552,1,0.290488,1.879944953,9.160824953
3.145,0.17996943,7.2809,0.40966,1,0.29054,1.88016943,9.16106943
3.146,0.180033907,7.28092,0.409768,1,0.290592,1.880393907,9.161313907
3.147,0.180098385,7.28094,0.409876,1,0.290644,1.880618385,9.161558385
3.148,0.180162862,7.28096,0.409984,1,0.290696,1.880842862,9.161802862
3.149,0.180227339,7.28098,0.410092,1,0.290748,1.881067339,9.162047339
3.15,0.180291817,7.281,0.4102,1,0.2908,1.881291817,9.162291817
3.151,0.180356294,7.28102,0.410308,1,0.290852,1.881516294,9.162536294
3.152,0.180420771,7.28104,0.410416,1,0.290904,1.881740771,9.162780771
3.153,0.180485249,7.28106,0.410524,1,0.290956,1.881965249,9.163025249
3.154,0.180549726,7.28108,0.410632,1,0.291008,1.882189726,9.163269726
3.155,0.180614203,7.2811,0.41074,1,0.29106,1.882414203,9.163514203
3.156,0.180678681,7.28112,0.410848,1,0.291112,1.882638681,9.163758681
3.157,0.180743158,7.28114,0.410956,1,0.291164,1.882863158,9.164003158
3.158,0.180807635,7.28116,0.411064,1,0.291216,1.883087635,9.164247635
3.159,0.180872113,7.28118,0.411172,1,0.291268,1.883312113,9.164492113
3.16,0.18093659,7.2812,0.41128,1,0.29132,1.88353659,9.16473659
3.161,0.181001067,7.28122,0.411388,1,0.291372,1.883761067,9.164981067
3.162,0.181065544,7.28124,0.411496,1,0.291424,1.883985544,9.165225544
3.163,0.181130022,7.28126,0.411604,1,0.291476,1.884210022,9.165470022
3.164,0.181194499,7.28128,0.411712,1,0.291528,1.884434499,9.165714499
3.165,0.181258976,7.2813,0.41182,1,0.29158,1.884658976,9.165958976
3.166,0.181323454,7.28132,0.411928,1,0.291632,1.884883454,9.166203454
3.167,0.181387931,7.28134,0.412036,1,0.291684,1.885107931,9.166447931
3.168,0.181452408,7.28136,0.412144,1,0.291736,1.885332408,9.166692408
3.169,0.181516886,7.28138,0.412252,1,0.291788,1.885556886,9.166936886
3.17,0.181581363,7.2814,0.41236,1,0.29184,1.885781363,9.167181363
3.171,0.18164584,7.28142,0.412468,1,0.291892,1.88600584,9.16742584
3.172,0.181710318,7.28144,0.412576,1,0.291944,1.886230318,9.167670318
3.173,0.181774795,7.28146,0.412684,1,0.291996,1.886454795,9.167914795
3.174,0.181839272,7.28148,0.412792,1,0.292048,1.886679272,9.168159272
3.175,0.18190375,7.2815,0.4129,1,0.2921,1.88690375,9.16840375
3.176,0.181968227,7.28152,0.413008,1,0.292152,1.887128227,9.168648227
3.177,0.182032704,7.28154,0.413116,1,0.292204,1.887352704,9.168892704
3.178,0.182097182,7.28156,0.413224,1,0.292256,1.887577182,9.169137182
3.179,0.182161659,7.28158,0.413332,1,0.292308,1.887801659,9.169381659
3.18,0.182226136,7.2816,0.41344,1,0.29236,1.888026136,9.169626136
3.181,0.182290614,7.28162,0.413548,1,0.292412,1.888250614,9.169870614
3.182,0.182355091,7.28164,0.413656,1,0.292464,1.888475091,9.170115091
3.183,0.182419568,7.28166,0.413764,1,0.292516,1.888699568,9.170359568
3.184,0.182484046,7.28168,0.413872,1,0.292568,1.888924046,9.170604046
3.185,0.182548523,7.2817,0.41398,1,0.29262,1.889148523,9.170848523
3.186,0.182613,7.28172,0.414088,1,0.292672,1.889373,9.171093
3.187,0.182677478,7.28174,0.414196,1,0.292724,1.889597478,9.171337478
3.188,0.182741955,7.28176,0.414304,1,0.292776,1.889821955,9.171581955
3.189,0.182806432,7.28178,0.414412,1,0.292828,1.890046432,9.171826432
3.19,0.18287091,7.2818,0.41452,1,0.29288,1.89027091,9.17207091
3.191,0.182935387,7.28182,0.414628,1,0.292932,1.890495387,9.172315387
3.192,0.182999864,7.28184,0.414736,1,0.292984,1.890719864,9.172559864
3.193,0.183064342,7.28186,0.414844,1,0.293036,1.890944342,9.172804342
3.194,0.183128819,7.28188,0.414952,1,0.293088,1.891168819,9.173048819
3.195,0.183193296,7.2819,0.41506,1,0.29314,1.891393296,9.173293296
3.196,0.183257774,7.28192,0.415168,1,0.293192,1.891617774,9.173537774
3.197,0.183322251,7.28194,0.415276,1,0.293244,1.891842251,9.173782251
3.198,0.183386728,7.28196,0.415384,1,0.293296,1.892066728,9.174026728
3.199,0.183451205,7.28198,0.415492,1,0.293348,1.892291205,9.174271205
3.2,0.183515683,7.282,0.4156,1,0.2934,1.892515683,9.174515683
3.201,0.18358016,7.28202,0.415708,1,0.293452,1.89274016,9.17476016
3.202,0.183644637,7.28204,0.415816,1,0.293504,1.892964637,9.175004637
3.203,0.183709115,7.28206,0.415924,1,0.293556,1.893189115,9.175249115
3.204,0.183773592,7.28208,0.416032,1,0.293608,1.893413592,9.175493592
3.205,0.183838069,7.2821,0.41614,1,0.29366,1.893638069,9.175738069
3.206,0.183902547,7.28212,0.416248,1,0.293712,1.893862547,9.175982547
3.207,0.183967024,7.28214,0.416356,1,0.293764,1.894087024,9.176227024
3.208,0.184031501,7.28216,0.416464,1,0.293816,1.894311501,9.176471501
3.209,0.184095979,7.28218,0.416572,1,0.293868,1.894535979,9.176715979
3.21,0.184160456,7.2822,0.41668,1,0.29392,1.894760456,9.176960456
3.211,0.184224933,7.28222,0.416788,1,0.293972,1.894984933,9.177204933
3.212,0.184289411,7.28224,0.416896,1,0.294024,1.895209411,9.177449411
3.213,0.184353888,7.28226,0.417004,1,0.294076,1.895433888,9.177693888
3.214,0.184418365,7.28228,0.417112,1,0.294128,1.895658365,9.177938365
3.215,0.184482843,7.2823,0.41722,1,0.29418,1.895882843,9.178182843
3.216,0.18454732,7.28232,0.417328,1,0.294232,1.89610732,9.17842732
3.217,0.184611797,7.28234,0.417436,1,0.294284,1.896331797,9.178671797
3.218,0.184676275,7.28236,0.417544,1,0.294336,1.896556275,9.178916275
3.219,0.184740752,7.28238,0.417652,1,0.294388,1.896780752,9.179160752
3.22,0.184805229,7.2824,0.41776,1,0.29444,1.897005229,9.179405229
3.221,0.184869707,7.28242,0.417868,1,0.294492,1.897229707,9.179649707
3.222,0.184934184,7.28244,0.417976,1,0.294544,1.897454184,9.179894184
3.223,0.184998661,7.28246,0.418084,1,0.294596,1.897678661,9.180138661
3.224,0.185063139,7.28248,0.418192,1,0.294648,1.897903139,9.180383139
3.225,0.185127616,7.2825,0.4183,1,0.2947,1.898127616,9.180627616
3.226,0.185192093,7.28252,0.418408,1,0.294752,1.898352093,9.180872093
3.227,0.185256571,7.28254,0.418516,1,0.294804,1.898576571,9.181116571
3.228,0.185321048,7.28256,0.418624,1,0.294856,1.898801048,9.181361048
3.229,0.185385525,7.28258,0.418732,1,0.294908,1.899025525,9.181605525
3.23,0.185450003,7.2826,0.41884,1,0.29496,1.899250003,9.181850003
3.231,0.18551448,7.28262,0.418948,1,0.295012,1.89947448,9.18209448
3.232,0.185578957,7.28264,0.419056,1,0.295064,1.899698957,9.182338957
3.233,0.185643435,7.28266,0.419164,1,0.295116,1.899923435,9.182583435
3.234,0.185707912,7.28268,0.419272,1,0.295168,1.900147912,9.182827912
3.235,0.185772389,7.2827,0.41938,1,0.29522,1.900372389,9.183072389
3.236,0.185836866,7.28272,0.419488,1,0.295272,1.900596866,9.183316866
3.237,0.185901344,7.28274,0.419596,1,0.295324,1.900821344,9.183561344
3.238,0.185965821,7.28276,0.419704,1,0.295376,1.901045821,9.183805821
3.239,0.186030298,7.28278,0.419812,1,0.295428,1.901270298,9.184050298
3.24,0.186094776,7.2828,0.41992,1,0.29548,1.901494776,9.184294776
3.241,0.186159253,7.28282,0.420028,1,0.295532,1.901719253,9.184539253
3.242,0.18622373,7.28284,0.420136,1,0.295584,1.90194373,9.18478373
3.243,0.186288208,7.28286,0.420244,1,0.295636,1.902168208,9.185028208
3.244,0.186352685,7.28288,0.420352,1,0.295688,1.902392685,9.185272685
3.245,0.186417162,7.2829,0.42046,1,0.29574,1.902617162,9.185517162
3.246,0.18648164,7.28292,0.420568,1,0.295792,1.90284164,9.18576164
3.247,0.186546117,7.28294,0.420676,1,0.295844,1.903066117,9.186006117
3.248,0.186610594,7.28296,0.420784,1,0.295896,1.903290594,9.186250594
3.249,0.186675072,7.28298,0.420892,1,0.295948,1.903515072,9.186495072
3.25,0.186739549,7.283,0.421,1,0.296,1.903739549,9.186739549
3.251,0.186804911,7.283056,0.421112,1,0.296056,1.903972911,9.187028911
3.252,0.186870272,7.283112,0.421224,1,0.296112,1.904206272,9.187318272
3.253,0.186935634,7.283168,0.421336,1,0.296168,1.904439634,9.187607634
3.254,0.187000995,7.283224,0.421448,1,0.296224,1.904672995,9.187896995
3.255,0.187066357,7.28328,0.42156,1,0.29628,1.904906357,9.188186357
3.256,0.187131718,7.283336,0.421672,1,0.296336,1.905139718,9.188475718
3.257,0.18719708,7.283392,0.421784,1,0.296392,1.90537308,9.18876508
3.258,0.187262442,7.283448,0.421896,1,0.296448,1.905606442,9.189054442
3.259,0.187327803,7.283504,0.422008,1,0.296504,1.905839803,9.189343803
3.26,0.187393165,7.28356,0.42212,1,0.29656,1.906073165,9.189633165
3.261,0.187458526,7.283616,0.422232,1,0.296616,1.906306526,9.189922526
3.262,0.187523888,7.283672,0.422344,1,0.296672,1.906539888,9.190211888
3.263,0.187589249,7.283728,0.422456,1,0.296728,1.906773249,9.190501249
3.264,0.187654611,7.283784,0.422568,1,0.296784,1.907006611,9.190790611
3.265,0.187719972,7.28384,0.42268,1,0.29684,1.907239972,9.191079972
3.266,0.187785334,7.283896,0.422792,1,0.296896,1.907473334,9.191369334
3.267,0.187850696,7.283952,0.422904,1,0.296952,1.907706696,9.191658696
3.268,0.187916057,7.284008,0.423016,1,0.297008,1.907940057,9.191948057
3.269,0.187981419,7.284064,0.423128,1,0.297064,1.908173419,9.192237419
3.27,0.18804678,7.28412,0.42324,1,0.29712,1.90840678,9.19252678
3.271,0.188112142,7.284176,0.423352,1,0.297176,1.908640142,9.192816142
3.272,0.188177503,7.284232,0.423464,1,0.297232,1.908873503,9.193105503
3.273,0.188242865,7.284288,0.423576,1,0.297288,1.909106865,9.193394865
3.274,0.188308226,7.284344,0.423688,1,0.297344,1.909340226,9.193684226
3.275,0.188373588,7.2844,0.4238,1,0.2974,1.909573588,9.193973588
3.276,0.18843895,7.284456,0.423912,1,0.297456,1.90980695,9.19426295
3.277,0.188504311,7.284512,0.424024,1,0.297512,1.910040311,9.194552311
3.278,0.188569673,7.284568,0.424136,1,0.297568,1.910273673,9.194841673
3.279,0.188635034,7.284624,0.424248,1,0.297624,1.910507034,9.195131034
3.28,0.188700396,7.28468,0.42436,1,0.29768,1.910740396,9.195420396
3.281,0.188765757,7.284736,0.424472,1,0.297736,1.910973757,9.195709757
3.282,0.188831119,7.284792,0.424584,1,0.297792,1.911207119,9.195999119
3.283,0.188896481,7.284848,0.424696,1,0.297848,1.911440481,9.196288481
3.284,0.188961842,7.284904,0.424808,1,0.297904,1.911673842,9.196577842
3.285,0.189027204,7.28496,0.42492,1,0.29796,1.911907204,9.196867204
3.286,0.189092565,7.285016,0.425032,1,0.298016,1.912140565,9.197156565
3.287,0.189157927,7.285072,0.425144,1,0.298072,1.912373927,9.197445927
3.288,0.189223288,7.285128,0.425256,1,0.298128,1.912607288,9.197735288
3.289,0.18928865,7.285184,0.425368,1,0.298184,1.91284065,9.19802465
3.29,0.189354011,7.28524,0.42548,1,0.29824,1.913074011,9.198314011
3.291,0.189419373,7.285296,0.425592,1,0.298296,1.913307373,9.198603373
3.292,0.189484735,7.285352,0.425704,1,0.298352,1.913540735,9.198892735
3.293,0.189550096,7.285408,0.425816,1,0.298408,1.913774096,9.199182096
3.294,0.189615458,7.285464,0.425928,1,0.298464,1.914007458,9.199471458
3.295,0.189680819,7.28552,0.42604,1,0.29852,1.914240819,9.199760819
3.296,0.189746181,7.285576,0.426152,1,0.298576,1.914474181,9.200050181
3.297,0.189811542,7.285632,0.426264,1,0.298632,1.914707542,9.200339542
3.298,0.189876904,7.285688,0.426376,1,0.298688,1.914940904,9.200628904
3.299,0.189942265,7.285744,0.426488,1,0.298744,1.915174265,9.200918265
3.3,0.190007627,7.2858,0.4266,1,0.2988,1.915407627,9.201207627
3.301,0.190072989,7.285856,0.426712,1,0.298856,1.915640989,9.201496989
3.302,0.19013835,7.285912,0.426824,1,0.298912,1.91587435,9.20178635
3.303,0.190203712,7.285968,0.426936,1,0.298968,1.916107712,9.202075712
3.304,0.190269073,7.286024,0.427048,1,0.299024,1.916341073,9.202365073
3.305,0.190334435,7.28608,0.42716,1,0.29908,1.916574435,9.202654435
3.306,0.190399796,7.286136,0.427272,1,0.299136,1.916807796,9.202943796
3.307,0.190465158,7.286192,0.427384,1,0.299192,1.917041158,9.203233158
3.308,0.190530519,7.286248,0.427496,1,0.299248,1.917274519,9.203522519
3.309,0.190595881,7.286304,0.427608,1,0.299304,1.917507881,9.203811881
3.31,0.190661243,7.28636,0.42772,1,0.29936,1.917741243,9.204101243
3.311,0.190726604,7.286416,0.427832,1,0.299416,1.917974604,9.204390604
3.312,0.190791966,7.286472,0.427944,1,0.299472,1.918207966,9.204679966
3.313,0.190857327,7.286528,0.428056,1,0.299528,1.918441327,9.204969327
3.314,0.190922689,7.286584,0.428168,1,0.299584,1.918674689,9.205258689
3.315,0.19098805,7.28664,0.42828,1,0.29964,1.91890805,9.20554805
3.316,0.191053412,7.286696,0.428392,1,0.299696,1.919141412,9.205837412
3.317,0.191118774,7.286752,0.428504,1,0.299752,1.919374774,9.206126774
3.318,0.191184135,7.286808,0.428616,1,0.299808,1.919608135,9.206416135
3.319,0.191249497,7.286864,0.428728,1,0.299864,1.919841497,9.206705497
3.32,0.191314858,7.28692,0.42884,1,0.29992,1.920074858,9.206994858
3.321,0.19138022,7.286976,0.428952,1,0.299976,1.92030822,9.20728422
3.322,0.191445581,7.287032,0.429064,1,0.300032,1.920541581,9.207573581
3.323,0.191510943,7.287088,0.429176,1,0.300088,1.920774943,9.207862943
3.324,0.191576304,7.287144,0.429288,1,0.300144,1.921008304,9.208152304
3.325,0.191641666,7.2872,0.4294,1,0.3002,1.921241666,9.208441666
3.326,0.191707028,7.287256,0.429512,1,0.300256,1.921475028,9.208731028
3.327,0.191772389,7.287312,0.429624,1,0.300312,1.921708389,9.209020389
3.328,0.191837751,7.287368,0.429736,1,0.300368,1.921941751,9.209309751
3.329,0.191903112,7.287424,0.429848,1,0.300424,1.922175112,9.209599112
3.33,0.191968474,7.28748,0.42996,1,0.30048,1.922408474,9.209888474
3.331,0.192033835,7.287536,0.430072,1,0.300536,1.922641835,9.210177835
3.332,0.192099197,7.287592,0.430184,1,0.300592,1.922875197,9.210467197
3.333,0.192164558,7.287648,0.430296,1,0.300648,1.923108558,9.210756558
3.334,0.19222992,7.287704,0.430408,1,0.300704,1.92334192,9.21104592
3.335,0.192295282,7.28776,0.43052,1,0.30076,1.923575282,9.211335282
3.336,0.192360643,7.287816,0.430632,1,0.300816,1.923808643,9.211624643
3.337,0.192426005,7.287872,0.430744,1,0.300872,1.924042005,9.211914005
3.338,0.192491366,7.287928,0.430856,1,0.300928,1.924275366,9.212203366
3.339,0.192556728,7.287984,0.430968,1,0.300984,1.924508728,9.212492728
3.34,0.192622089,7.28804,0.43108,1,0.30104,1.924742089,9.212782089
3.341,0.192687451,7.288096,0.431192,1,0.301096,1.924975451,9.213071451
3.342,0.192752813,7.288152,0.431304,1,0.301152,1.925208813,9.213360813
3.343,0.192818174,7.288208,0.431416,1,0.301208,1.925442174,9.213650174
3.344,0.192883536,7.288264,0.431528,1,0.301264,1.925675536,9.213939536
3.345,0.192948897,7.28832,0.43164,1,0.30132,1.925908897,9.214228897
3.346,0.193014259,7.288376,0.431752,1,0.301376,1.926142259,9.214518259
3.347,0.19307962,7.288432,0.431864,1,0.301432,1.92637562,9.21480762
3.348,0.193144982,7.288488,0.431976,1,0.301488,1.926608982,9.215096982
3.349,0.193210343,7.288544,0.432088,1,0.301544,1.926842343,9.215386343
3.35,0.193275705,7.2886,0.4322,1,0.3016,1.927075705,9.215675705
3.351,0.193341067,7.288656,0.432312,1,0.301656,1.927309067,9.215965067
3.352,0.193406428,7.288712,0.432424,1,0.301712,1.927542428,9.216254428
3.353,0.19347179,7.288768,0.432536,1,0.301768,1.92777579,9.21654379
3.354,0.193537151,7.288824,0.432648,1,0.301824,1.928009151,9.216833151
3.355,0.193602513,7.28888,0.43276,1,0.30188,1.928242513,9.217122513
