Time,Slippery,W_02400d,NB_01_FM,NB_06_M,NB_07_FM,Total (NB),Total (W)
3.102,0.168675225,7.323632,0.386752,1,0.276264,1.831691225,9.155323225
3.103,0.168721725,7.323648,0.386828,1,0.276296,1.831845725,9.155493725
3.104,0.168768226,7.323664,0.386904,1,0.276328,1.832000226,9.155664226
3.105,0.168814726,7.32368,0.38698,1,0.27636,1.832154726,9.155834726
3.106,0.168861226,7.323696,0.387056,1,0.276392,1.832309226,9.156005226
3.107,0.168907726,7.323712,0.387132,1,0.276424,1.832463726,9.156175726
3.108,0.168954226,7.323728,0.387208,1,0.276456,1.832618226,9.156346226
3.109,0.169000727,7.323744,0.387284,1,0.276488,1.832772727,9.156516727
3.11,0.169047227,7.32376,0.38736,1,0.27652,1.832927227,9.156687227
3.111,0.169093727,7.323776,0.387436,1,0.276552,1.833081727,9.156857727
3.112,0.169140227,7.323792,0.387512,1,0.276584,1.833236227,9.157028227
3.113,0.169186728,7.323808,0.387588,1,0.276616,1.833390728,9.157198728
3.114,0.169233228,7.323824,0.387664,1,0.276648,1.833545228,9.157369228
3.115,0.169279728,7.32384,0.38774,1,0.27668,1.833699728,9.157539728
3.116,0.169326228,7.323856,0.387816,1,0.276712,1.833854228,9.157710228
3.117,0.169372728,7.323872,0.387892,1,0.276744,1.834008728,9.157880728
3.118,0.169419229,7.323888,0.387968,1,0.276776,1.834163229,9.158051229
3.119,0.169465729,7.323904,0.388044,1,0.276808,1.834317729,9.158221729
3.12,0.169512229,7.32392,0.38812,1,0.27684,1.834472229,9.158392229
3.121,0.169558729,7.323936,0.388196,1,0.276872,1.834626729,9.158562729
3.122,0.169605229,7.323952,0.388272,1,0.276904,1.834781229,9.158733229
3.123,0.16965173,7.323968,0.388348,1,0.276936,1.83493573,9.15890373
3.124,0.16969823,7.323984,0.388424,1,0.276968,1.83509023,9.15907423
3.125,0.16974473,7.324,0.3885,1,0.277,1.83524473,9.15924473
3.126,0.16979123,7.324016,0.388576,1,0.277032,1.83539923,9.15941523
3.127,0.16983773,7.324032,0.388652,1,0.277064,1.83555373,9.15958573
3.128,0.169884231,7.324048,0.388728,1,0.277096,1.835708231,9.159756231
3.129,0.169930731,7.324064,0.388804,1,0.277128,1.835862731,9.159926731
3.13,0.169977231,7.32408,0.38888,1,0.27716,1.836017231,9.160097231
3.131,0.170023731,7.324096,0.388956,1,0.277192,1.836171731,9.160267731
3.132,0.170070231,7.324112,0.389032,1,0.277224,1.836326231,9.160438231
3.133,0.170116732,7.324128,0.389108,1,0.277256,1.836480732,9.160608732
3.134,0.170163232,7.324144,0.389184,1,0.277288,1.836635232,9.160779232
3.135,0.170209732,7.32416,0.38926,1,0.27732,1.836789732,9.160949732
3.136,0.170256232,7.324176,0.389336,1,0.277352,1.836944232,9.161120232
3.137,0.170302732,7.324192,0.389412,1,0.277384,1.837098732,9.161290732
3.138,0.170349233,7.324208,0.389488,1,0.277416,1.837253233,9.161461233
3.139,0.170395733,7.324224,0.389564,1,0.277448,1.837407733,9.161631733
3.14,0.170442233,7.32424,0.38964,1,0.27748,1.837562233,9.161802233
3.141,0.170488733,7.324256,0.389716,1,0.277512,1.837716733,9.161972733
3.142,0.170535233,7.324272,0.389792,1,0.277544,1.837871233,9.162143233
3.143,0.170581734,7.324288,0.389868,1,0.277576,1.838025734,9.162313734
3.144,0.170628234,7.324304,0.389944,1,0.277608,1.838180234,9.162484234
3.145,0.170674734,7.32432,0.39002,1,0.27764,1.838334734,9.162654734
3.146,0.170721234,7.324336,0.390096,1,0.277672,1.838489234,9.162825234
3.147,0.170767735,7.324352,0.390172,1,0.277704,1.838643735,9.162995735
3.148,0.170814235,7.324368,0.390248,1,0.277736,1.838798235,9.163166235
3.149,0.170860735,7.324384,0.390324,1,0.277768,1.838952735,9.163336735
3.15,0.170907235,7.3244,0.3904,1,0.2778,1.839107235,9.163507235
3.151,0.170953735,7.324416,0.390476,1,0.277832,1.839261735,9.163677735
3.152,0.171000236,7.324432,0.390552,1,0.277864,1.839416236,9.163848236
3.153,0.171046736,7.324448,0.390628,1,0.277896,1.839570736,9.164018736
3.154,0.171093236,7.324464,0.390704,1,0.277928,1.839725236,9.164189236
3.155,0.171139736,7.32448,0.39078,1,0.27796,1.839879736,9.164359736
3.156,0.171186236,7.324496,0.390856,1,0.277992,1.840034236,9.164530236
3.157,0.171232737,7.324512,0.390932,1,0.278024,1.840188737,9.164700737
3.158,0.171279237,7.324528,0.391008,1,0.278056,1.840343237,9.164871237
3.159,0.171325737,7.324544,0.391084,1,0.278088,1.840497737,9.165041737
3.16,0.171372237,7.32456,0.39116,1,0.27812,1.840652237,9.165212237
3.161,0.171418737,7.324576,0.391236,1,0.278152,1.840806737,9.165382737
3.162,0.171465238,7.324592,0.391312,1,0.278184,1.840961238,9.165553238
3.163,0.171511738,7.324608,0.391388,1,0.278216,1.841115738,9.165723738
3.164,0.171558238,7.324624,0.391464,1,0.278248,1.841270238,9.165894238
3.165,0.171604738,7.32464,0.39154,1,0.27828,1.841424738,9.166064738
3.166,0.171651238,7.324656,0.391616,1,0.278312,1.841579238,9.166235238
3.167,0.171697739,7.324672,0.391692,1,0.278344,1.841733739,9.166405739
3.168,0.171744239,7.324688,0.391768,1,0.278376,1.841888239,9.166576239
3.169,0.171790739,7.324704,0.391844,1,0.278408,1.842042739,9.166746739
3.17,0.171837239,7.32472,0.39192,1,0.27844,1.842197239,9.166917239
3.171,0.171883739,7.324736,0.391996,1,0.278472,1.842351739,9.167087739
3.172,0.17193024,7.324752,0.392072,1,0.278504,1.84250624,9.16725824
3.173,0.17197674,7.324768,0.392148,1,0.278536,1.84266074,9.16742874
3.174,0.17202324,7.324784,0.392224,1,0.278568,1.84281524,9.16759924
3.175,0.17206974,7.3248,0.3923,1,0.2786,1.84296974,9.16776974
3.176,0.172116241,7.324816,0.392376,1,0.278632,1.843124241,9.167940241
3.177,0.172162741,7.324832,0.392452,1,0.278664,1.843278741,9.168110741
3.178,0.172209241,7.324848,0.392528,1,0.278696,1.843433241,9.168281241
3.179,0.172255741,7.324864,0.392604,1,0.278728,1.843587741,9.168451741
3.18,0.172302241,7.32488,0.39268,1,0.27876,1.843742241,9.168622241
3.181,0.172348742,7.324896,0.392756,1,0.278792,1.843896742,9.168792742
3.182,0.172395242,7.324912,0.392832,1,0.278824,1.844051242,9.168963242
3.183,0.172441742,7.324928,0.392908,1,0.278856,1.844205742,9.169133742
3.184,0.172488242,7.324944,0.392984,1,0.278888,1.844360242,9.169304242
3.185,0.172534742,7.32496,0.39306,1,0.27892,1.844514742,9.169474742
3.186,0.172581243,7.324976,0.393136,1,0.278952,1.844669243,9.169645243
3.187,0.172627743,7.324992,0.393212,1,0.278984,1.844823743,9.169815743
3.188,0.172674243,7.325008,0.393288,1,0.279016,1.844978243,9.169986243
3.189,0.172720743,7.325024,0.393364,1,0.279048,1.845132743,9.170156743
3.19,0.172767243,7.32504,0.39344,1,0.27908,1.845287243,9.170327243
3.191,0.172813744,7.325056,0.393516,1,0.279112,1.845441744,9.170497744
3.192,0.172860244,7.325072,0.393592,1,0.279144,1.845596244,9.170668244
3.193,0.172906744,7.325088,0.393668,1,0.279176,1.845750744,9.170838744
3.194,0.172953244,7.325104,0.393744,1,0.279208,1.845905244,9.171009244
3.195,0.172999744,7.32512,0.39382,1,0.27924,1.846059744,9.171179744
3.196,0.173046245,7.325136,0.393896,1,0.279272,1.846214245,9.171350245
3.197,0.173092745,7.325152,0.393972,1,0.279304,1.846368745,9.171520745
3.198,0.173139245,7.325168,0.394048,1,0.279336,1.846523245,9.171691245
3.199,0.173185745,7.325184,0.394124,1,0.279368,1.846677745,9.171861745
3.2,0.173232245,7.3252,0.3942,1,0.2794,1.846832245,9.172032245
3.201,0.173278746,7.325216,0.394276,1,0.279432,1.846986746,9.172202746
3.202,0.173325246,7.325232,0.394352,1,0.279464,1.847141246,9.172373246
3.203,0.173371746,7.325248,0.394428,1,0.279496,1.847295746,9.172543746
3.204,0.173418246,7.325264,0.394504,1,0.279528,1.847450246,9.172714246
3.205,0.173464746,7.32528,0.39458,1,0.27956,1.847604746,9.172884746
3.206,0.173511247,7.325296,0.394656,1,0.279592,1.847759247,9.173055247
3.207,0.173557747,7.325312,0.394732,1,0.279624,1.847913747,9.173225747
3.208,0.173604247,7.325328,0.394808,1,0.279656,1.848068247,9.173396247
3.209,0.173650747,7.325344,0.394884,1,0.279688,1.848222747,9.173566747
3.21,0.173697248,7.32536,0.39496,1,0.27972,1.848377248,9.173737248
3.211,0.173743748,7.325376,0.395036,1,0.279752,1.848531748,9.173907748
3.212,0.173790248,7.325392,0.395112,1,0.279784,1.848686248,9.174078248
3.213,0.173836748,7.325408,0.395188,1,0.279816,1.848840748,9.174248748
3.214,0.173883248,7.325424,0.395264,1,0.279848,1.848995248,9.174419248
3.215,0.173929749,7.32544,0.39534,1,0.27988,1.849149749,9.174589749
3.216,0.173976249,7.325456,0.395416,1,0.279912,1.849304249,9.174760249
3.217,0.174022749,7.325472,0.395492,1,0.279944,1.849458749,9.174930749
3.218,0.174069249,7.325488,0.395568,1,0.279976,1.849613249,9.175101249
3.219,0.174115749,7.325504,0.395644,1,0.280008,1.849767749,9.175271749
3.22,0.17416225,7.32552,0.39572,1,0.28004,1.84992225,9.17544225
3.221,0.17420875,7.325536,0.395796,1,0.280072,1.85007675,9.17561275
3.222,0.17425525,7.325552,0.395872,1,0.280104,1.85023125,9.17578325
3.223,0.17430175,7.325568,0.395948,1,0.280136,1.85038575,9.17595375
3.224,0.17434825,7.325584,0.396024,1,0.280168,1.85054025,9.17612425
3.225,0.174394751,7.3256,0.3961,1,0.2802,1.850694751,9.176294751
3.226,0.174441251,7.325616,0.396176,1,0.280232,1.850849251,9.176465251
3.227,0.174487751,7.325632,0.396252,1,0.280264,1.851003751,9.176635751
3.228,0.174534251,7.325648,0.396328,1,0.280296,1.851158251,9.176806251
3.229,0.174580751,7.325664,0.396404,1,0.280328,1.851312751,9.176976751
3.23,0.174627252,7.32568,0.39648,1,0.28036,1.851467252,9.177147252
3.231,0.174673752,7.325696,0.396556,1,0.280392,1.851621752,9.177317752
3.232,0.174720252,7.325712,0.396632,1,0.280424,1.851776252,9.177488252
3.233,0.174766752,7.325728,0.396708,1,0.280456,1.851930752,9.177658752
3.234,0.174813252,7.325744,0.396784,1,0.280488,1.852085252,9.177829252
3.235,0.174859753,7.32576,0.39686,1,0.28052,1.852239753,9.177999753
3.236,0.174906253,7.325776,0.396936,1,0.280552,1.852394253,9.178170253
3.237,0.174952753,7.325792,0.397012,1,0.280584,1.852548753,9.178340753
3.238,0.174999253,7.325808,0.397088,1,0.280616,1.852703253,9.178511253
3.239,0.175045753,7.325824,0.397164,1,0.280648,1.852857753,9.178681753
3.24,0.175092254,7.32584,0.39724,1,0.28068,1.853012254,9.178852254
3.241,0.175138754,7.325856,0.397316,1,0.280712,1.853166754,9.179022754
3.242,0.175185254,7.325872,0.397392,1,0.280744,1.853321254,9.179193254
3.243,0.175231754,7.325888,0.397468,1,0.280776,1.853475754,9.179363754
3.244,0.175278255,7.325904,0.397544,1,0.280808,1.853630255,9.179534255
3.245,0.175324755,7.32592,0.39762,1,0.28084,1.853784755,9.179704755
3.246,0.175371255,7.325936,0.397696,1,0.280872,1.853939255,9.179875255
3.247,0.175417755,7.325952,0.397772,1,0.280904,1.854093755,9.180045755
3.248,0.175464255,7.325968,0.397848,1,0.280936,1.854248255,9.180216255
3.249,0.175510756,7.325984,0.397924,1,0.280968,1.854402756,9.180386756
3.25,0.175557256,7.326,0.398,1,0.281,1.854557256,9.180557256
3.251,0.175604479,7.326044,0.398076,1,0.281036,1.854716479,9.180760479
3.252,0.175651702,7.326088,0.398152,1,0.281072,1.854875702,9.180963702
3.253,0.175698926,7.326132,0.398228,1,0.281108,1.855034926,9.181166926
3.254,0.175746149,7.326176,0.398304,1,0.281144,1.855194149,9.181370149
3.255,0.175793372,7.32622,0.39838,1,0.28118,1.855353372,9.181573372
3.256,0.175840595,7.326264,0.398456,1,0.281216,1.855512595,9.181776595
3.257,0.175887819,7.326308,0.398532,1,0.281252,1.855671819,9.181979819
3.258,0.175935042,7.326352,0.398608,1,0.281288,1.855831042,9.182183042
3.259,0.175982265,7.326396,0.398684,1,0.281324,1.855990265,9.182386265
3.26,0.176029488,7.32644,0.39876,1,0.28136,1.856149488,9.182589488
3.261,0.176076712,7.326484,0.398836,1,0.281396,1.856308712,9.182792712
3.262,0.176123935,7.326528,0.398912,1,0.281432,1.856467935,9.182995935
3.263,0.176171158,7.326572,0.398988,1,0.281468,1.856627158,9.183199158
3.264,0.176218382,7.326616,0.399064,1,0.281504,1.856786382,9.183402382
3.265,0.176265605,7.32666,0.39914,1,0.28154,1.856945605,9.183605605
3.266,0.176312828,7.326704,0.399216,1,0.281576,1.857104828,9.183808828
3.267,0.176360051,7.326748,0.399292,1,0.281612,1.857264051,9.184012051
3.268,0.176407275,7.326792,0.399368,1,0.281648,1.857423275,9.184215275
3.269,0.176454498,7.326836,0.399444,1,0.281684,1.857582498,9.184418498
3.27,0.176501721,7.32688,0.39952,1,0.28172,1.857741721,9.184621721
3.271,0.176548944,7.326924,0.399596,1,0.281756,1.857900944,9.184824944
3.272,0.176596168,7.326968,0.399672,1,0.281792,1.858060168,9.185028168
3.273,0.176643391,7.327012,0.399748,1,0.281828,1.858219391,9.185231391
3.274,0.176690614,7.327056,0.399824,1,0.281864,1.858378614,9.185434614
3.275,0.176737837,7.3271,0.3999,1,0.2819,1.858537837,9.185637837
3.276,0.176785061,7.327144,0.399976,1,0.281936,1.858697061,9.185841061
3.277,0.176832284,7.327188,0.400052,1,0.281972,1.858856284,9.186044284
3.278,0.176879507,7.327232,0.400128,1,0.282008,1.859015507,9.186247507
3.279,0.176926731,7.327276,0.400204,1,0.282044,1.859174731,9.186450731
3.28,0.176973954,7.32732,0.40028,1,0.28208,1.859333954,9.186653954
3.281,0.177021177,7.327364,0.400356,1,0.282116,1.859493177,9.186857177
3.282,0.1770684,7.327408,0.400432,1,0.282152,1.8596524,9.1870604
3.283,0.177115624,7.327452,0.400508,1,0.282188,1.859811624,9.187263624
3.284,0.177162847,7.327496,0.400584,1,0.282224,1.859970847,9.187466847
3.285,0.17721007,7.32754,0.40066,1,0.28226,1.86013007,9.18767007
3.286,0.177257293,7.327584,0.400736,1,0.282296,1.860289293,9.187873293
3.287,0.177304517,7.327628,0.400812,1,0.282332,1.860448517,9.188076517
3.288,0.17735174,7.327672,0.400888,1,0.282368,1.86060774,9.18827974
3.289,0.177398963,7.327716,0.400964,1,0.282404,1.860766963,9.188482963
3.29,0.177446187,7.32776,0.40104,1,0.28244,1.860926187,9.188686187
3.291,0.17749341,7.327804,0.401116,1,0.282476,1.86108541,9.18888941
3.292,0.177540633,7.327848,0.401192,1,0.282512,1.861244633,9.189092633
3.293,0.177587856,7.327892,0.401268,1,0.282548,1.861403856,9.189295856
3.294,0.17763508,7.327936,0.401344,1,0.282584,1.86156308,9.18949908
3.295,0.177682303,7.32798,0.40142,1,0.28262,1.861722303,9.189702303
3.296,0.177729526,7.328024,0.401496,1,0.282656,1.861881526,9.189905526
3.297,0.177776749,7.328068,0.401572,1,0.282692,1.862040749,9.190108749
3.298,0.177823973,7.328112,0.401648,1,0.282728,1.862199973,9.190311973
3.299,0.177871196,7.328156,0.401724,1,0.282764,1.862359196,9.190515196
3.3,0.177918419,7.3282,0.4018,1,0.2828,1.862518419,9.190718419
3.301,0.177965643,7.328244,0.401876,1,0.282836,1.862677643,9.190921643
3.302,0.178012866,7.328288,0.401952,1,0.282872,1.862836866,9.191124866
3.303,0.178060089,7.328332,0.402028,1,0.282908,1.862996089,9.191328089
3.304,0.178107312,7.328376,0.402104,1,0.282944,1.863155312,9.191531312
3.305,0.178154536,7.32842,0.40218,1,0.28298,1.863314536,9.191734536
3.306,0.178201759,7.328464,0.402256,1,0.283016,1.863473759,9.191937759
3.307,0.178248982,7.328508,0.402332,1,0.283052,1.863632982,9.192140982
3.308,0.178296205,7.328552,0.402408,1,0.283088,1.863792205,9.192344205
3.309,0.178343429,7.328596,0.402484,1,0.283124,1.863951429,9.192547429
3.31,0.178390652,7.32864,0.40256,1,0.28316,1.864110652,9.192750652
3.311,0.178437875,7.328684,0.402636,1,0.283196,1.864269875,9.192953875
3.312,0.178485098,7.328728,0.402712,1,0.283232,1.864429098,9.193157098
3.313,0.178532322,7.328772,0.402788,1,0.283268,1.864588322,9.193360322
3.314,0.178579545,7.328816,0.402864,1,0.283304,1.864747545,9.193563545
3.315,0.178626768,7.32886,0.40294,1,0.28334,1.864906768,9.193766768
3.316,0.178673992,7.328904,0.403016,1,0.283376,1.865065992,9.193969992
3.317,0.178721215,7.328948,0.403092,1,0.283412,1.865225215,9.194173215
3.318,0.178768438,7.328992,0.403168,1,0.283448,1.865384438,9.194376438
3.319,0.178815661,7.329036,0.403244,1,0.283484,1.865543661,9.194579661
3.32,0.178862885,7.32908,0.40332,1,0.28352,1.865702885,9.194782885
3.321,0.178910108,7.329124,0.403396,1,0.283556,1.865862108,9.194986108
3.322,0.178957331,7.329168,0.403472,1,0.283592,1.866021331,9.195189331
3.323,0.179004554,7.329212,0.403548,1,0.283628,1.866180554,9.195392554
3.324,0.179051778,7.329256,0.403624,1,0.283664,1.866339778,9.195595778
3.325,0.179099001,7.3293,0.4037,1,0.2837,1.866499001,9.195799001
3.326,0.179146224,7.329344,0.403776,1,0.283736,1.866658224,9.196002224
3.327,0.179193448,7.329388,0.403852,1,0.283772,1.866817448,9.196205448
3.328,0.179240671,7.329432,0.403928,1,0.283808,1.866976671,9.196408671
3.329,0.179287894,7.329476,0.404004,1,0.283844,1.867135894,9.196611894
3.33,0.179335117,7.32952,0.40408,1,0.28388,1.867295117,9.196815117
3.331,0.179382341,7.329564,0.404156,1,0.283916,1.867454341,9.197018341
3.332,0.179429564,7.329608,0.404232,1,0.283952,1.867613564,9.197221564
3.333,0.179476787,7.329652,0.404308,1,0.283988,1.867772787,9.197424787
3.334,0.17952401,7.329696,0.404384,1,0.284024,1.86793201,9.19762801
3.335,0.179571234,7.32974,0.40446,1,0.28406,1.868091234,9.197831234
3.336,0.179618457,7.329784,0.404536,1,0.284096,1.868250457,9.198034457
3.337,0.17966568,7.329828,0.404612,1,0.284132,1.86840968,9.19823768
3.338,0.179712903,7.329872,0.404688,1,0.284168,1.868568903,9.198440903
3.339,0.179760127,7.329916,0.404764,1,0.284204,1.868728127,9.198644127
3.34,0.17980735,7.32996,0.40484,1,0.28424,1.86888735,9.19884735
3.341,0.179854573,7.330004,0.404916,1,0.284276,1.869046573,9.199050573
3.342,0.179901797,7.330048,0.404992,1,0.284312,1.869205797,9.199253797
3.343,0.17994902,7.330092,0.405068,1,0.284348,1.86936502,9.19945702
3.344,0.179996243,7.330136,0.405144,1,0.284384,1.869524243,9.199660243
3.345,0.180043466,7.33018,0.40522,1,0.28442,1.869683466,9.199863466
3.346,0.18009069,7.330224,0.405296,1,0.284456,1.86984269,9.20006669
3.347,0.180137913,7.330268,0.405372,1,0.284492,1.870001913,9.200269913
3.348,0.180185136,7.330312,0.405448,1,0.284528,1.870161136,9.200473136
3.349,0.180232359,7.330356,0.405524,1,0.284564,1.870320359,9.200676359
3.35,0.180279583,7.3304,0.4056,1,0.2846,1.870479583,9.200879583
3.351,0.180326806,7.330444,0.405676,1,0.284636,1.870638806,9.201082806
3.352,0.180374029,7.330488,0.405752,1,0.284672,1.870798029,9.201286029
3.353,0.180421253,7.330532,0.405828,1,0.284708,1.870957253,9.201489253
3.354,0.180468476,7.330576,0.405904,1,0.284744,1.871116476,9.201692476
3.355,0.180515699,7.33062,0.40598,1,0.28478,1.871275699,9.201895699
